label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
,0.0,0.321,nonspeech,False,,,,,,,,,,,,,True
HA,0.321,2.597,speech,False,male,adult,standard,,,,,,,,,,
RE,2.597,2.972,nonspeech,False,,,,,,,,,,True,,,
HA,2.972,5.753,speech,False,male,adult,standard,,,,,,,,,,
RE,5.753,6.322,nonspeech,False,,,,,,,,,,True,,,
HA,6.322,9.708,speech,False,male,adult,standard,,,,,,,,,,
RE,9.708,10.234,nonspeech,False,,,,,,,,,,True,,,
HA,10.234,11.246,speech,False,male,adult,standard,,,,,,,,,,
RE,11.246,11.773,nonspeech,False,,,,,,,,,,True,,,
HA,11.773,13.944,speech,False,male,adult,standard,,,,,,,,,,
,13.944,14.313,nonspeech,False,,,,,,,,,,,,,True
HA,14.313,17.269,speech,False,male,adult,standard,,,,,,,,,,
,17.269,17.796,nonspeech,False,,,,,,,,,,,,,True
HS,17.796,20.32,speech,False,male,senior,standard,,,,,,,,,,
MU2+BR,20.32,22.017,nonspeech,True,,,,,True,,,,True,,,,
HS,22.017,24.298,speech,False,male,senior,standard,,,,,,,,,,
MU2+BR,24.298,25.905,nonspeech,True,,,,,True,,,,True,,,,
HS,25.905,26.98,speech,False,male,senior,standard,,,,,,,,,,
MU2,26.98,28.055,nonspeech,False,,,,,,,,,True,,,,
HS,28.055,29.077,speech,False,male,senior,standard,,,,,,,,,,
MU2,29.077,29.478,nonspeech,False,,,,,,,,,True,,,,
HS,29.478,30.516,speech,False,male,senior,standard,,,,,,,,,,
MU2,30.516,31.443,nonspeech,False,,,,,,,,,True,,,,
HS,31.443,34.172,speech,False,male,senior,standard,,,,,,,,,,
MU2,34.172,34.678,nonspeech,False,,,,,,,,,True,,,,
HS,34.678,37.402,speech,False,male,senior,standard,,,,,,,,,,
MU2,37.402,38.393,nonspeech,False,,,,,,,,,True,,,,
HS,38.393,41.617,speech,False,male,senior,standard,,,,,,,,,,
MU2,41.617,42.766,nonspeech,False,,,,,,,,,True,,,,
HS,42.766,44.083,speech,False,male,senior,standard,,,,,,,,,,
MU2,44.083,45.037,nonspeech,False,,,,,,,,,True,,,,
HS,45.037,45.891,speech,False,male,senior,standard,,,,,,,,,,
MU2,45.891,46.507,nonspeech,False,,,,,,,,,True,,,,
HS,46.507,48.652,speech,False,male,senior,standard,,,,,,,,,,
MU2,48.652,50.617,nonspeech,False,,,,,,,,,True,,,,
HA,50.617,57.197,speech,False,male,adult,standard,,,,,,,,,,
RE,57.197,57.624,nonspeech,False,,,,,,,,,,True,,,
HA,57.624,58.825,speech,False,male,adult,standard,,,,,,,,,,
MU1,58.825,60.032,nonspeech,False,,,,,,,,True,,,,,
