label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,3.193,speech,False,male,adult,standard,,,,,,,,,,
RE,3.193,3.53,nonspeech,False,,,,,,,,,,True,,,
HA,3.53,6.307,speech,False,male,adult,standard,,,,,,,,,,
RE,6.307,6.639,nonspeech,False,,,,,,,,,,True,,,
HA,6.639,10.079,speech,False,male,adult,standard,,,,,,,,,,
RE,10.079,10.405,nonspeech,False,,,,,,,,,,True,,,
HA,10.405,17.026,speech,False,male,adult,standard,,,,,,,,,,
RE,17.026,17.34,nonspeech,False,,,,,,,,,,True,,,
HA,17.34,32.641,speech,False,male,adult,standard,,,,,,,,,,
,32.641,33.363,nonspeech,False,,,,,,,,,,,,,True
HA,33.363,43.8,speech,False,male,adult,standard,,,,,,,,,,
RE,43.8,44.231,nonspeech,False,,,,,,,,,,True,,,
HA,44.231,53.763,speech,False,male,adult,standard,,,,,,,,,,
RE,53.763,54.275,nonspeech,False,,,,,,,,,,True,,,
HA,54.275,59.175,speech,False,male,adult,standard,,,,,,,,,,
RE,59.175,59.672,nonspeech,False,,,,,,,,,,True,,,
HA,59.672,60.288,speech,False,male,adult,standard,,,,,,,,,,
