label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,0.659,speech,False,female,adult,standard,,,,,,,,,,
MU2,0.659,1.017,nonspeech,False,,,,,,,,,True,,,,
FA,1.017,1.338,speech,False,female,adult,standard,,,,,,,,,,
MU2,1.338,1.902,nonspeech,False,,,,,,,,,True,,,,
HA,1.902,3.056,speech,False,male,adult,standard,,,,,,,,,,
MU2,3.056,3.462,nonspeech,False,,,,,,,,,True,,,,
FA,3.462,4.679,speech,False,female,adult,standard,,,,,,,,,,
HA,4.679,7.134,speech,False,male,adult,standard,,,,,,,,,,
MU2,7.134,7.993,nonspeech,False,,,,,,,,,True,,,,
FA,7.993,9.726,speech,False,female,adult,standard,,,,,,,,,,
MU2,9.726,10.063,nonspeech,False,,,,,,,,,True,,,,
FA-,10.063,10.616,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,10.616,11.659,speech,False,female,adult,standard,,,,,,,,,,
MU2,11.659,11.907,nonspeech,False,,,,,,,,,True,,,,
HA,11.907,16.787,speech,False,male,adult,standard,,,,,,,,,,
MU2,16.787,17.24,nonspeech,False,,,,,,,,,True,,,,
FA,17.24,18.452,speech,False,female,adult,standard,,,,,,,,,,
MU2,18.452,19.142,nonspeech,False,,,,,,,,,True,,,,
FA,19.142,26.541,speech,False,female,adult,standard,,,,,,,,,,
RE,26.541,26.858,nonspeech,False,,,,,,,,,,True,,,
FA,26.858,27.887,speech,False,female,adult,standard,,,,,,,,,,
RE,27.887,28.475,nonspeech,False,,,,,,,,,,True,,,
FA,28.475,35.015,speech,False,female,adult,standard,,,,,,,,,,
HA,35.015,37.549,speech,False,male,adult,standard,,,,,,,,,,
MU2,37.549,38.118,nonspeech,False,,,,,,,,,True,,,,
HA,38.118,40.915,speech,False,male,adult,standard,,,,,,,,,,
MU2,40.915,41.8,nonspeech,False,,,,,,,,,True,,,,
FA,41.8,45.651,speech,False,female,adult,standard,,,,,,,,,,
RE,45.651,46.067,nonspeech,False,,,,,,,,,,True,,,
FA,46.067,57.158,speech,False,female,adult,standard,,,,,,,,,,
MU2,57.158,57.497,nonspeech,False,,,,,,,,,True,,,,
HA,57.497,61.312,speech,False,male,adult,standard,,,,,,,,,,
