label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,0.933,speech,False,female,adult,standard,,,,,,,,,,
,0.933,1.429,nonspeech,False,,,,,,,,,,,,,True
HS,1.429,2.837,speech,False,male,senior,standard,,,,,,,,,,
,2.837,3.291,nonspeech,False,,,,,,,,,,,,,True
FA,3.291,5.6,speech,False,female,adult,standard,,,,,,,,,,
,5.6,6.074,nonspeech,False,,,,,,,,,,,,,True
FA,6.074,8.725,speech,False,female,adult,standard,,,,,,,,,,
,8.725,9.447,nonspeech,False,,,,,,,,,,,,,True
FA,9.447,12.161,speech,False,female,adult,standard,,,,,,,,,,
,12.161,12.877,nonspeech,False,,,,,,,,,,,,,True
FA,12.877,14.897,speech,False,female,adult,standard,,,,,,,,,,
BR,14.897,15.555,nonspeech,False,,,,,True,,,,,,,,
FA,15.555,19.418,speech,False,female,adult,standard,,,,,,,,,,
,19.418,19.818,nonspeech,False,,,,,,,,,,,,,True
FA,19.818,23.212,speech,False,female,adult,standard,,,,,,,,,,
,23.212,25.226,nonspeech,False,,,,,,,,,,,,,True
HS,25.226,26.091,speech,False,male,senior,standard,,,,,,,,,,
BR,26.091,30.049,nonspeech,False,,,,,True,,,,,,,,
IA-,30.049,30.972,speech,False,undefgender,adult,onomatopoeia,,,,,,,,,,
BR,30.972,32.101,nonspeech,False,,,,,True,,,,,,,,
FA,32.101,34.378,speech,False,female,adult,standard,,,,,,,,,,
,34.378,34.985,nonspeech,False,,,,,,,,,,,,,True
FA,34.985,36.488,speech,False,female,adult,standard,,,,,,,,,,
,36.488,36.878,nonspeech,False,,,,,,,,,,,,,True
FA,36.878,39.345,speech,False,female,adult,standard,,,,,,,,,,
BR,39.345,39.862,nonspeech,False,,,,,True,,,,,,,,
FA,39.862,40.211,speech,False,female,adult,standard,,,,,,,,,,
BR,40.211,42.462,nonspeech,False,,,,,True,,,,,,,,
FA,42.462,48.828,speech,False,female,adult,standard,,,,,,,,,,
,48.828,49.518,nonspeech,False,,,,,,,,,,,,,True
FA,49.518,52.217,speech,False,female,adult,standard,,,,,,,,,,
BR,52.217,53.259,nonspeech,False,,,,,True,,,,,,,,
FA,53.259,57.447,speech,False,female,adult,standard,,,,,,,,,,
RE,57.447,58.944,nonspeech,False,,,,,,,,,,True,,,
FA,58.944,60.477,speech,False,female,adult,standard,,,,,,,,,,
,60.477,61.605,nonspeech,False,,,,,,,,,,,,,True
FA,61.605,61.973,speech,False,female,adult,standard,,,,,,,,,,
