label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,4.963,speech,False,female,adult,standard,,,,,,,,,,
RE,4.963,5.411,nonspeech,False,,,,,,,,,,True,,,
FA,5.411,8.821,speech,False,female,adult,standard,,,,,,,,,,
FA+HA,8.821,11.759,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,11.759,14.595,speech,False,female,adult,standard,,,,,,,,,,
RE,14.595,14.995,nonspeech,False,,,,,,,,,,True,,,
FA,14.995,18.717,speech,False,female,adult,standard,,,,,,,,,,
RE,18.717,19.107,nonspeech,False,,,,,,,,,,True,,,
FA+HA,19.107,23.239,speech,True,undefgender,adult,standard,,,,,,,,,,
BR,23.239,24.943,nonspeech,False,,,,,True,,,,,,,,
,24.943,26.282,nonspeech,False,,,,,,,,,,,,,True
FA,26.282,29.848,speech,False,female,adult,standard,,,,,,,,,,
RE,29.848,30.212,nonspeech,False,,,,,,,,,,True,,,
FA,30.212,34.843,speech,False,female,adult,standard,,,,,,,,,,
RE,34.843,35.169,nonspeech,False,,,,,,,,,,True,,,
FA,35.169,40.968,speech,False,female,adult,standard,,,,,,,,,,
,40.968,42.319,nonspeech,False,,,,,,,,,,,,,True
HA+FA,42.319,48.056,speech,True,undefgender,adult,standard,,,,,,,,,,
BR,48.056,49.191,nonspeech,False,,,,,True,,,,,,,,
HA+FA,49.191,51.951,speech,True,undefgender,adult,standard,,,,,,,,,,
HA,51.951,54.378,speech,False,male,adult,standard,,,,,,,,,,
,54.378,55.398,nonspeech,False,,,,,,,,,,,,,True
HA,55.398,60.416,speech,False,male,adult,standard,,,,,,,,,,
