label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,1.798,speech,False,male,adult,standard,,,,,,,,,,
MU2,1.798,2.173,nonspeech,False,,,,,,,,,True,,,,
HA,2.173,6.189,speech,False,male,adult,standard,,,,,,,,,,
MU2,6.189,6.827,nonspeech,False,,,,,,,,,True,,,,
HA,6.827,9.552,speech,False,male,adult,standard,,,,,,,,,,
RE,9.552,9.951,nonspeech,False,,,,,,,,,,True,,,
HA,9.951,12.275,speech,False,male,adult,standard,,,,,,,,,,
MU2,12.275,12.709,nonspeech,False,,,,,,,,,True,,,,
HA,12.709,14.796,speech,False,male,adult,standard,,,,,,,,,,
MU2,14.796,15.466,nonspeech,False,,,,,,,,,True,,,,
HA,15.466,16.537,speech,False,male,adult,standard,,,,,,,,,,
MU2,16.537,17.054,nonspeech,False,,,,,,,,,True,,,,
FA-,17.054,17.742,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,17.742,20.003,speech,False,female,adult,standard,,,,,,,,,,
MU2,20.003,21.211,nonspeech,False,,,,,,,,,True,,,,
FA,21.211,22.135,speech,False,female,adult,standard,,,,,,,,,,
HA,22.135,28.132,speech,False,male,adult,standard,,,,,,,,,,
MU2,28.132,28.48,nonspeech,False,,,,,,,,,True,,,,
HA,28.48,31.247,speech,False,male,adult,standard,,,,,,,,,,
FA+HA,31.247,34.114,speech,True,undefgender,adult,standard,,,,,,,,,,
BR,34.114,34.536,nonspeech,False,,,,,True,,,,,,,,
MU2,34.536,37.993,nonspeech,False,,,,,,,,,True,,,,
HA,37.993,50.394,speech,False,male,adult,standard,,,,,,,,,,
MU2,50.394,52.239,nonspeech,False,,,,,,,,,True,,,,
HA-,52.239,53.077,speech,False,male,adult,onomatopoeia,,,,,,,,,,
MU2,53.077,54.574,nonspeech,False,,,,,,,,,True,,,,
HA,54.574,60.037,speech,False,male,adult,standard,,,,,,,,,,
MU2,60.037,60.459,nonspeech,False,,,,,,,,,True,,,,
