label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2,0.0,0.337,nonspeech,False,,,,,,,,,True,,,,
HS*,0.337,3.309,speech,False,male,senior,atypical,,,,,,,,,,
HA*,3.309,7.067,speech,False,male,adult,atypical,,,,,,,,,,
HS*,7.067,11.71,speech,False,male,senior,atypical,,,,,,,,,,
HA,11.71,17.259,speech,False,male,adult,standard,,,,,,,,,,
HS*,17.259,20.163,speech,False,male,senior,atypical,,,,,,,,,,
HA,20.163,23.984,speech,False,male,adult,standard,,,,,,,,,,
HS*,23.984,28.195,speech,False,male,senior,atypical,,,,,,,,,,
HA,28.195,32.142,speech,False,male,adult,standard,,,,,,,,,,
HS*,32.142,35.562,speech,False,male,senior,atypical,,,,,,,,,,
HA*,35.562,36.685,speech,False,male,adult,atypical,,,,,,,,,,
HA,36.685,37.223,speech,False,male,adult,standard,,,,,,,,,,
,37.223,37.582,nonspeech,False,,,,,,,,,,,,,True
HA,37.582,38.526,speech,False,male,adult,standard,,,,,,,,,,
,38.526,38.89,nonspeech,False,,,,,,,,,,,,,True
HS*,38.89,40.993,speech,False,male,senior,atypical,,,,,,,,,,
HA*,40.993,49.445,speech,False,male,adult,atypical,,,,,,,,,,
HS*,49.445,57.603,speech,False,male,senior,atypical,,,,,,,,,,
BR,57.603,58.583,nonspeech,False,,,,,True,,,,,,,,
HA*,58.583,60.907,speech,False,male,adult,atypical,,,,,,,,,,
