label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA+HA,0.0,1.392,speech,True,undefgender,adult,standard,,,,,,,,,,
HA,1.392,5.048,speech,False,male,adult,standard,,,,,,,,,,
,5.048,5.592,nonspeech,False,,,,,,,,,,,,,True
HA,5.592,12.474,speech,False,male,adult,standard,,,,,,,,,,
RE,12.474,13.039,nonspeech,False,,,,,,,,,,True,,,
HA,13.039,13.815,speech,False,male,adult,standard,,,,,,,,,,
,13.815,14.463,nonspeech,False,,,,,,,,,,,,,True
HA,14.463,15.128,speech,False,male,adult,standard,,,,,,,,,,
,15.128,16.304,nonspeech,False,,,,,,,,,,,,,True
HA,16.304,18.271,speech,False,male,adult,standard,,,,,,,,,,
,18.271,18.773,nonspeech,False,,,,,,,,,,,,,True
HA,18.773,21.53,speech,False,male,adult,standard,,,,,,,,,,
,21.53,22.183,nonspeech,False,,,,,,,,,,,,,True
HA-,22.183,22.632,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,22.632,26.654,speech,False,male,adult,standard,,,,,,,,,,
,26.654,27.098,nonspeech,False,,,,,,,,,,,,,True
HA,27.098,30.023,speech,False,male,adult,standard,,,,,,,,,,
,30.023,31.025,nonspeech,False,,,,,,,,,,,,,True
HA,31.025,32.18,speech,False,male,adult,standard,,,,,,,,,,
,32.18,32.576,nonspeech,False,,,,,,,,,,,,,True
HA,32.576,33.172,speech,False,male,adult,standard,,,,,,,,,,
,33.172,34.337,nonspeech,False,,,,,,,,,,,,,True
HA,34.337,35.128,speech,False,male,adult,standard,,,,,,,,,,
BR,35.128,36.574,nonspeech,False,,,,,True,,,,,,,,
HA,36.574,38.851,speech,False,male,adult,standard,,,,,,,,,,
,38.851,39.262,nonspeech,False,,,,,,,,,,,,,True
HA,39.262,41.002,speech,False,male,adult,standard,,,,,,,,,,
,41.002,41.393,nonspeech,False,,,,,,,,,,,,,True
HA,41.393,43.37,speech,False,male,adult,standard,,,,,,,,,,
RE,43.37,43.803,nonspeech,False,,,,,,,,,,True,,,
HA,43.803,44.974,speech,False,male,adult,standard,,,,,,,,,,
,44.974,45.348,nonspeech,False,,,,,,,,,,,,,True
HA,45.348,47.156,speech,False,male,adult,standard,,,,,,,,,,
,47.156,47.904,nonspeech,False,,,,,,,,,,,,,True
HA,47.904,51.398,speech,False,male,adult,standard,,,,,,,,,,
,51.398,51.754,nonspeech,False,,,,,,,,,,,,,True
HA,51.754,53.844,speech,False,male,adult,standard,,,,,,,,,,
,53.844,54.587,nonspeech,False,,,,,,,,,,,,,True
HA-,54.587,55.356,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,55.356,57.168,speech,False,male,adult,standard,,,,,,,,,,
,57.168,57.653,nonspeech,False,,,,,,,,,,,,,True
HA,57.653,61.099,speech,False,male,adult,standard,,,,,,,,,,
