label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,1.691,speech,False,male,adult,standard,,,,,,,,,,
FA+HA,1.691,2.861,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,2.861,7.176,speech,False,female,adult,standard,,,,,,,,,,
RI,7.176,7.924,nonspeech,False,,,,,,,,,,,True,,
FA,7.924,10.478,speech,False,female,adult,standard,,,,,,,,,,
RE,10.478,10.884,nonspeech,False,,,,,,,,,,True,,,
FA,10.884,11.49,speech,False,female,adult,standard,,,,,,,,,,
FA+HA,11.49,12.929,speech,True,undefgender,adult,standard,,,,,,,,,,
HA,12.929,14.943,speech,False,male,adult,standard,,,,,,,,,,
FA,14.943,16.407,speech,False,female,adult,standard,,,,,,,,,,
RI,16.407,17.076,nonspeech,False,,,,,,,,,,,True,,
RE,17.076,17.461,nonspeech,False,,,,,,,,,,True,,,
HA,17.461,18.968,speech,False,male,adult,standard,,,,,,,,,,
RE,18.968,19.321,nonspeech,False,,,,,,,,,,True,,,
HA,19.321,34.563,speech,False,male,adult,standard,,,,,,,,,,
BR,34.563,34.958,nonspeech,False,,,,,True,,,,,,,,
HA,34.958,37.393,speech,False,male,adult,standard,,,,,,,,,,
,37.393,38.062,nonspeech,False,,,,,,,,,,,,,True
JI,38.062,39.943,nonspeech,False,,,,,,,True,,,,,,
FA,39.943,44.791,speech,False,female,adult,standard,,,,,,,,,,
HA,44.791,49.646,speech,False,male,adult,standard,,,,,,,,,,
FA,49.646,52.417,speech,False,female,adult,standard,,,,,,,,,,
HA,52.417,54.383,speech,False,male,adult,standard,,,,,,,,,,
,54.383,54.998,nonspeech,False,,,,,,,,,,,,,True
FA,54.998,55.984,speech,False,female,adult,standard,,,,,,,,,,
,55.984,56.901,nonspeech,False,,,,,,,,,,,,,True
HA,56.901,60.067,speech,False,male,adult,standard,,,,,,,,,,
FA+HA,60.067,61.211,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,61.211,62.08,speech,False,female,adult,standard,,,,,,,,,,
