label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,4.046,speech,False,male,adult,standard,,,,,,,,,,
,4.046,4.642,nonspeech,False,,,,,,,,,,,,,True
HA,4.642,8.867,speech,False,male,adult,standard,,,,,,,,,,
BR,8.867,9.355,nonspeech,False,,,,,True,,,,,,,,
HA,9.355,15.659,speech,False,male,adult,standard,,,,,,,,,,
BR,15.659,15.926,nonspeech,False,,,,,True,,,,,,,,
HA,15.926,20.405,speech,False,male,adult,standard,,,,,,,,,,
BR,20.405,20.989,nonspeech,False,,,,,True,,,,,,,,
HA,20.989,26.015,speech,False,male,adult,standard,,,,,,,,,,
BR,26.015,26.358,nonspeech,False,,,,,True,,,,,,,,
HA,26.358,32.35,speech,False,male,adult,standard,,,,,,,,,,
BR,32.35,32.971,nonspeech,False,,,,,True,,,,,,,,
FA,32.971,35.84,speech,False,female,adult,standard,,,,,,,,,,
HA,35.84,41.745,speech,False,male,adult,standard,,,,,,,,,,
RE,41.745,42.156,nonspeech,False,,,,,,,,,,True,,,
HA,42.156,45.776,speech,False,male,adult,standard,,,,,,,,,,
BR,45.776,46.339,nonspeech,False,,,,,True,,,,,,,,
HA,46.339,51.347,speech,False,male,adult,standard,,,,,,,,,,
BR,51.347,51.763,nonspeech,False,,,,,True,,,,,,,,
HA,51.763,56.37,speech,False,male,adult,standard,,,,,,,,,,
,56.37,56.813,nonspeech,False,,,,,,,,,,,,,True
HA,56.813,61.312,speech,False,male,adult,standard,,,,,,,,,,
