label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,1.18,speech,False,male,adult,standard,,,,,,,,,,
RE,1.18,1.585,nonspeech,False,,,,,,,,,,True,,,
HA,1.585,7.65,speech,False,male,adult,standard,,,,,,,,,,
RE,7.65,8.124,nonspeech,False,,,,,,,,,,True,,,
HA,8.124,10.137,speech,False,male,adult,standard,,,,,,,,,,
,10.137,11.633,nonspeech,False,,,,,,,,,,,,,True
RE,11.633,12.292,nonspeech,False,,,,,,,,,,True,,,
FA,12.292,16.931,speech,False,female,adult,standard,,,,,,,,,,
RE,16.931,17.44,nonspeech,False,,,,,,,,,,True,,,
FA,17.44,18.252,speech,False,female,adult,standard,,,,,,,,,,
RE,18.252,18.992,nonspeech,False,,,,,,,,,,True,,,
,18.992,19.693,nonspeech,False,,,,,,,,,,,,,True
FA,19.693,20.347,speech,False,female,adult,standard,,,,,,,,,,
,20.347,21.313,nonspeech,False,,,,,,,,,,,,,True
FA,21.313,22.218,speech,False,female,adult,standard,,,,,,,,,,
,22.218,22.809,nonspeech,False,,,,,,,,,,,,,True
FA,22.809,23.641,speech,False,female,adult,standard,,,,,,,,,,
,23.641,24.098,nonspeech,False,,,,,,,,,,,,,True
RE,24.098,24.562,nonspeech,False,,,,,,,,,,True,,,
,24.562,24.994,nonspeech,False,,,,,,,,,,,,,True
FA,24.994,27.025,speech,False,female,adult,standard,,,,,,,,,,
,27.025,27.51,nonspeech,False,,,,,,,,,,,,,True
FA,27.51,31.277,speech,False,female,adult,standard,,,,,,,,,,
RE,31.277,32.062,nonspeech,False,,,,,,,,,,True,,,
FA,32.062,33.974,speech,False,female,adult,standard,,,,,,,,,,
RE,33.974,34.654,nonspeech,False,,,,,,,,,,True,,,
FA,34.654,38.197,speech,False,female,adult,standard,,,,,,,,,,
,38.197,38.577,nonspeech,False,,,,,,,,,,,,,True
FA,38.577,38.995,speech,False,female,adult,standard,,,,,,,,,,
,38.995,39.952,nonspeech,False,,,,,,,,,,,,,True
FA,39.952,41.161,speech,False,female,adult,standard,,,,,,,,,,
,41.161,41.776,nonspeech,False,,,,,,,,,,,,,True
FA,41.776,42.444,speech,False,female,adult,standard,,,,,,,,,,
RE,42.444,42.892,nonspeech,False,,,,,,,,,,True,,,
FA,42.892,45.714,speech,False,female,adult,standard,,,,,,,,,,
RE,45.714,46.214,nonspeech,False,,,,,,,,,,True,,,
,46.214,47.171,nonspeech,False,,,,,,,,,,,,,True
HA,47.171,54.375,speech,False,male,adult,standard,,,,,,,,,,
RE,54.375,54.912,nonspeech,False,,,,,,,,,,True,,,
HA,54.912,60.949,speech,False,male,adult,standard,,,,,,,,,,
