label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,0.348,speech,False,male,adult,standard,,,,,,,,,,
FA,0.348,2.782,speech,False,female,adult,standard,,,,,,,,,,
HA,2.782,7.502,speech,False,male,adult,standard,,,,,,,,,,
,7.502,7.845,nonspeech,False,,,,,,,,,,,,,True
MU2,7.845,9.183,nonspeech,False,,,,,,,,,True,,,,
FA,9.183,11.918,speech,False,female,adult,standard,,,,,,,,,,
,11.918,12.455,nonspeech,False,,,,,,,,,,,,,True
FA,12.455,13.595,speech,False,female,adult,standard,,,,,,,,,,
HA,13.595,14.627,speech,False,male,adult,standard,,,,,,,,,,
FA,14.627,15.455,speech,False,female,adult,standard,,,,,,,,,,
HA,15.455,16.261,speech,False,male,adult,standard,,,,,,,,,,
FA,16.261,26.06,speech,False,female,adult,standard,,,,,,,,,,
HA+FA,26.06,27.312,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,27.312,27.623,speech,False,female,adult,standard,,,,,,,,,,
RE,27.623,28.223,nonspeech,False,,,,,,,,,,True,,,
FA,28.223,29.251,speech,False,female,adult,standard,,,,,,,,,,
HA,29.251,29.726,speech,False,male,adult,standard,,,,,,,,,,
FA,29.726,30.829,speech,False,female,adult,standard,,,,,,,,,,
MU2,30.829,32.294,nonspeech,False,,,,,,,,,True,,,,
FA,32.294,41.587,speech,False,female,adult,standard,,,,,,,,,,
HA,41.587,43.174,speech,False,male,adult,standard,,,,,,,,,,
RI,43.174,46.238,nonspeech,False,,,,,,,,,,,True,,
BR,46.238,47.98,nonspeech,False,,,,,True,,,,,,,,
FA,47.98,52.637,speech,False,female,adult,standard,,,,,,,,,,
HA-,52.637,53.954,speech,False,male,adult,onomatopoeia,,,,,,,,,,
FA,53.954,59.049,speech,False,female,adult,standard,,,,,,,,,,
HA,59.049,59.428,speech,False,male,adult,standard,,,,,,,,,,
FA,59.428,61.077,speech,False,female,adult,standard,,,,,,,,,,
