label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,0.458,speech,False,male,adult,standard,,,,,,,,,,
RE,0.458,0.746,nonspeech,False,,,,,,,,,,True,,,
HA,0.746,6.185,speech,False,male,adult,standard,,,,,,,,,,
RE,6.185,6.591,nonspeech,False,,,,,,,,,,True,,,
HA,6.591,11.807,speech,False,male,adult,standard,,,,,,,,,,
RE,11.807,12.268,nonspeech,False,,,,,,,,,,True,,,
HA,12.268,17.034,speech,False,male,adult,standard,,,,,,,,,,
RE,17.034,17.459,nonspeech,False,,,,,,,,,,True,,,
HA,17.459,23.415,speech,False,male,adult,standard,,,,,,,,,,
RE,23.415,23.93,nonspeech,False,,,,,,,,,,True,,,
HA,23.93,30.217,speech,False,male,adult,standard,,,,,,,,,,
RE,30.217,30.691,nonspeech,False,,,,,,,,,,True,,,
HA,30.691,35.333,speech,False,male,adult,standard,,,,,,,,,,
RE,35.333,35.775,nonspeech,False,,,,,,,,,,True,,,
HA,35.775,39.523,speech,False,male,adult,standard,,,,,,,,,,
RE,39.523,39.919,nonspeech,False,,,,,,,,,,True,,,
HA,39.919,44.539,speech,False,male,adult,standard,,,,,,,,,,
RE,44.539,44.924,nonspeech,False,,,,,,,,,,True,,,
HA,44.924,53.546,speech,False,male,adult,standard,,,,,,,,,,
,53.546,53.939,nonspeech,False,,,,,,,,,,,,,True
HA,53.939,59.621,speech,False,male,adult,standard,,,,,,,,,,
RE,59.621,60.032,nonspeech,False,,,,,,,,,,True,,,
