label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,0.474,speech,False,female,adult,standard,,,,,,,,,,
RE,0.474,0.896,nonspeech,False,,,,,,,,,,True,,,
FA,0.896,4.779,speech,False,female,adult,standard,,,,,,,,,,
RE,4.779,5.184,nonspeech,False,,,,,,,,,,True,,,
FA,5.184,10.846,speech,False,female,adult,standard,,,,,,,,,,
RE,10.846,11.251,nonspeech,False,,,,,,,,,,True,,,
FA,11.251,13.409,speech,False,female,adult,standard,,,,,,,,,,
RE,13.409,13.746,nonspeech,False,,,,,,,,,,True,,,
FA,13.746,15.395,speech,False,female,adult,standard,,,,,,,,,,
RE,15.395,15.854,nonspeech,False,,,,,,,,,,True,,,
FA-,15.854,16.42,speech,False,female,adult,onomatopoeia,,,,,,,,,,
BR,16.42,16.857,nonspeech,False,,,,,True,,,,,,,,
FA,16.857,18.724,speech,False,female,adult,standard,,,,,,,,,,
FA-,18.724,19.372,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,19.372,22.275,speech,False,female,adult,standard,,,,,,,,,,
RE,22.275,22.67,nonspeech,False,,,,,,,,,,True,,,
FA,22.67,28.701,speech,False,female,adult,standard,,,,,,,,,,
FA+HA,28.701,30.497,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,30.497,31.024,speech,False,female,adult,standard,,,,,,,,,,
RE,31.024,31.403,nonspeech,False,,,,,,,,,,True,,,
FA,31.403,31.951,speech,False,female,adult,standard,,,,,,,,,,
RE,31.951,32.283,nonspeech,False,,,,,,,,,,True,,,
FA+HA,32.283,34.46,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,34.46,41.756,speech,False,female,adult,standard,,,,,,,,,,
RE,41.756,42.12,nonspeech,False,,,,,,,,,,True,,,
FA,42.12,43.562,speech,False,female,adult,standard,,,,,,,,,,
FA-,43.562,44.116,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,44.116,46.071,speech,False,female,adult,standard,,,,,,,,,,
RE,46.071,46.398,nonspeech,False,,,,,,,,,,True,,,
FA,46.398,49.307,speech,False,female,adult,standard,,,,,,,,,,
RE,49.307,49.733,nonspeech,False,,,,,,,,,,True,,,
FA,49.733,51.57,speech,False,female,adult,standard,,,,,,,,,,
RE,51.57,51.918,nonspeech,False,,,,,,,,,,True,,,
FA,51.918,57.015,speech,False,female,adult,standard,,,,,,,,,,
RE,57.015,57.486,nonspeech,False,,,,,,,,,,True,,,
FA,57.486,59.047,speech,False,female,adult,standard,,,,,,,,,,
HA,59.047,60.779,speech,False,male,adult,standard,,,,,,,,,,
