label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,1.607,speech,False,male,adult,standard,,,,,,,,,,
RE,1.607,2.034,nonspeech,False,,,,,,,,,,True,,,
HA,2.034,7.534,speech,False,male,adult,standard,,,,,,,,,,
BR,7.534,8.2,nonspeech,False,,,,,True,,,,,,,,
FA,8.2,13.146,speech,False,female,adult,standard,,,,,,,,,,
RI,13.146,15.426,nonspeech,False,,,,,,,,,,,True,,
FA,15.426,22.512,speech,False,female,adult,standard,,,,,,,,,,
HA,22.512,26.282,speech,False,male,adult,standard,,,,,,,,,,
,26.282,26.688,nonspeech,False,,,,,,,,,,,,,True
HA,26.688,28.846,speech,False,male,adult,standard,,,,,,,,,,
RE,28.846,29.262,nonspeech,False,,,,,,,,,,True,,,
HA,29.262,32.794,speech,False,male,adult,standard,,,,,,,,,,
RE,32.794,33.247,nonspeech,False,,,,,,,,,,True,,,
HA,33.247,35.31,speech,False,male,adult,standard,,,,,,,,,,
BR,35.31,36.094,nonspeech,False,,,,,True,,,,,,,,
HA,36.094,39.378,speech,False,male,adult,standard,,,,,,,,,,
RE,39.378,39.779,nonspeech,False,,,,,,,,,,True,,,
HA,39.779,44.327,speech,False,male,adult,standard,,,,,,,,,,
RE,44.327,44.743,nonspeech,False,,,,,,,,,,True,,,
HA,44.743,49.625,speech,False,male,adult,standard,,,,,,,,,,
RE,49.625,50.348,nonspeech,False,,,,,,,,,,True,,,
HA-,50.348,50.928,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,50.928,59.99,speech,False,male,adult,standard,,,,,,,,,,
RE,59.99,60.459,nonspeech,False,,,,,,,,,,True,,,
