label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HE,0.0,1.675,speech,False,male,child,standard,,,,,,,,,,
,1.675,3.509,nonspeech,False,,,,,,,,,,,,,True
MU1,3.509,5.927,nonspeech,False,,,,,,,,True,,,,,
BR,5.927,7.95,nonspeech,False,,,,,True,,,,,,,,
HA,7.95,11.602,speech,False,male,adult,standard,,,,,,,,,,
FA,11.602,15.832,speech,False,female,adult,standard,,,,,,,,,,
HA,15.832,18.351,speech,False,male,adult,standard,,,,,,,,,,
FA,18.351,20.327,speech,False,female,adult,standard,,,,,,,,,,
HA,20.327,21.18,speech,False,male,adult,standard,,,,,,,,,,
,21.18,22.207,nonspeech,False,,,,,,,,,,,,,True
HA,22.207,23.434,speech,False,male,adult,standard,,,,,,,,,,
,23.434,24.244,nonspeech,False,,,,,,,,,,,,,True
HA,24.244,28.235,speech,False,male,adult,standard,,,,,,,,,,
,28.235,28.871,nonspeech,False,,,,,,,,,,,,,True
HE,28.871,30.094,speech,False,male,child,standard,,,,,,,,,,
HA,30.094,30.63,speech,False,male,adult,standard,,,,,,,,,,
,30.63,31.062,nonspeech,False,,,,,,,,,,,,,True
HA,31.062,32.261,speech,False,male,adult,standard,,,,,,,,,,
MU2,32.261,32.735,nonspeech,False,,,,,,,,,True,,,,
HE,32.735,36.34,speech,False,male,child,standard,,,,,,,,,,
MU2,36.34,36.893,nonspeech,False,,,,,,,,,True,,,,
HE,36.893,37.525,speech,False,male,child,standard,,,,,,,,,,
MU2,37.525,38.903,nonspeech,False,,,,,,,,,True,,,,
HE,38.903,40.568,speech,False,male,child,standard,,,,,,,,,,
MU2,40.568,41.126,nonspeech,False,,,,,,,,,True,,,,
HA,41.126,43.497,speech,False,male,adult,standard,,,,,,,,,,
HE,43.497,45.272,speech,False,male,child,standard,,,,,,,,,,
HA,45.272,48.845,speech,False,male,adult,standard,,,,,,,,,,
HE,48.845,51.27,speech,False,male,child,standard,,,,,,,,,,
MU2,51.27,54.636,nonspeech,False,,,,,,,,,True,,,,
MU1,54.636,60.864,nonspeech,False,,,,,,,,True,,,,,
