label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,2.028,speech,False,male,adult,standard,,,,,,,,,,
,2.028,3.019,nonspeech,False,,,,,,,,,,,,,True
HA,3.019,4.615,speech,False,male,adult,standard,,,,,,,,,,
,4.615,6.006,nonspeech,False,,,,,,,,,,,,,True
HA,6.006,6.912,speech,False,male,adult,standard,,,,,,,,,,
BR,6.912,7.265,nonspeech,False,,,,,True,,,,,,,,
HA,7.265,9.957,speech,False,male,adult,standard,,,,,,,,,,
RE,9.957,11.101,nonspeech,False,,,,,,,,,,True,,,
HA,11.101,12.85,speech,False,male,adult,standard,,,,,,,,,,
,12.85,13.378,nonspeech,False,,,,,,,,,,,,,True
HA,13.378,15.896,speech,False,male,adult,standard,,,,,,,,,,
,15.896,16.334,nonspeech,False,,,,,,,,,,,,,True
HA,16.334,17.709,speech,False,male,adult,standard,,,,,,,,,,
,17.709,19.474,nonspeech,False,,,,,,,,,,,,,True
RE,19.474,19.759,nonspeech,False,,,,,,,,,,True,,,
HA,19.759,21.475,speech,False,male,adult,standard,,,,,,,,,,
RE,21.475,22.06,nonspeech,False,,,,,,,,,,True,,,
HA,22.06,25.785,speech,False,male,adult,standard,,,,,,,,,,
,25.785,26.423,nonspeech,False,,,,,,,,,,,,,True
HA,26.423,29.969,speech,False,male,adult,standard,,,,,,,,,,
,29.969,32.408,nonspeech,False,,,,,,,,,,,,,True
HA,32.408,34.932,speech,False,male,adult,standard,,,,,,,,,,
,34.932,35.58,nonspeech,False,,,,,,,,,,,,,True
HA,35.58,36.477,speech,False,male,adult,standard,,,,,,,,,,
,36.477,37.162,nonspeech,False,,,,,,,,,,,,,True
HA,37.162,37.868,speech,False,male,adult,standard,,,,,,,,,,
,37.868,38.706,nonspeech,False,,,,,,,,,,,,,True
HA,38.706,39.607,speech,False,male,adult,standard,,,,,,,,,,
,39.607,40.513,nonspeech,False,,,,,,,,,,,,,True
HA,40.513,41.701,speech,False,male,adult,standard,,,,,,,,,,
,41.701,42.207,nonspeech,False,,,,,,,,,,,,,True
HA,42.207,45.416,speech,False,male,adult,standard,,,,,,,,,,
RE,45.416,46.064,nonspeech,False,,,,,,,,,,True,,,
HA,46.064,47.571,speech,False,male,adult,standard,,,,,,,,,,
RE,47.571,48.345,nonspeech,False,,,,,,,,,,True,,,
HA,48.345,49.941,speech,False,male,adult,standard,,,,,,,,,,
,49.941,50.852,nonspeech,False,,,,,,,,,,,,,True
HA,50.852,53.841,speech,False,male,adult,standard,,,,,,,,,,
,53.841,55.311,nonspeech,False,,,,,,,,,,,,,True
HA,55.311,56.154,speech,False,male,adult,standard,,,,,,,,,,
,56.154,57.219,nonspeech,False,,,,,,,,,,,,,True
HA,57.219,58.962,speech,False,male,adult,standard,,,,,,,,,,
,58.962,60.032,nonspeech,False,,,,,,,,,,,,,True
