label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2,0.0,9.415,nonspeech,False,,,,,,,,,True,,,,
FA,9.415,13.409,speech,False,female,adult,standard,,,,,,,,,,
RE,13.409,13.974,nonspeech,False,,,,,,,,,,True,,,
FA-,13.974,14.776,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,14.776,20.367,speech,False,female,adult,standard,,,,,,,,,,
RE,20.367,20.973,nonspeech,False,,,,,,,,,,True,,,
FA,20.973,25.7,speech,False,female,adult,standard,,,,,,,,,,
RE,25.7,26.301,nonspeech,False,,,,,,,,,,True,,,
FA,26.301,31.044,speech,False,female,adult,standard,,,,,,,,,,
RE,31.044,31.567,nonspeech,False,,,,,,,,,,True,,,
FA,31.567,32.432,speech,False,female,adult,standard,,,,,,,,,,
RE,32.432,32.922,nonspeech,False,,,,,,,,,,True,,,
FA-,32.922,33.956,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,33.956,36.855,speech,False,female,adult,standard,,,,,,,,,,
AP,36.855,40.739,nonspeech,False,,,,True,,,,,,,,,
HA,40.739,47.18,speech,False,male,adult,standard,,,,,,,,,,
RE,47.18,47.738,nonspeech,False,,,,,,,,,,True,,,
HA,47.738,48.909,speech,False,male,adult,standard,,,,,,,,,,
,48.909,49.487,nonspeech,False,,,,,,,,,,,,,True
HA,49.487,52.254,speech,False,male,adult,standard,,,,,,,,,,
,52.254,52.77,nonspeech,False,,,,,,,,,,,,,True
HA,52.77,53.417,speech,False,male,adult,standard,,,,,,,,,,
RE,53.417,53.902,nonspeech,False,,,,,,,,,,True,,,
HA,53.902,55.978,speech,False,male,adult,standard,,,,,,,,,,
,55.978,56.389,nonspeech,False,,,,,,,,,,,,,True
HA,56.389,59.629,speech,False,male,adult,standard,,,,,,,,,,
,59.629,60.208,nonspeech,False,,,,,,,,,,,,,True
HA,60.208,60.646,speech,False,male,adult,standard,,,,,,,,,,
,60.646,61.115,nonspeech,False,,,,,,,,,,,,,True
HA,61.115,61.547,speech,False,male,adult,standard,,,,,,,,,,
