label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,2.782,speech,False,male,adult,standard,,,,,,,,,,
,2.782,3.14,nonspeech,False,,,,,,,,,,,,,True
HA,3.14,4.11,speech,False,male,adult,standard,,,,,,,,,,
RE,4.11,4.499,nonspeech,False,,,,,,,,,,True,,,
HA,4.499,5.991,speech,False,male,adult,standard,,,,,,,,,,
RE,5.991,6.322,nonspeech,False,,,,,,,,,,True,,,
HA,6.322,8.669,speech,False,male,adult,standard,,,,,,,,,,
RE,8.669,9.016,nonspeech,False,,,,,,,,,,True,,,
HA,9.016,18.692,speech,False,male,adult,standard,,,,,,,,,,
RE,18.692,19.071,nonspeech,False,,,,,,,,,,True,,,
HA,19.071,19.682,speech,False,male,adult,standard,,,,,,,,,,
BR,19.682,20.067,nonspeech,False,,,,,True,,,,,,,,
HA,20.067,22.346,speech,False,male,adult,standard,,,,,,,,,,
RE,22.346,22.668,nonspeech,False,,,,,,,,,,True,,,
HA,22.668,25.428,speech,False,male,adult,standard,,,,,,,,,,
RE,25.428,25.843,nonspeech,False,,,,,,,,,,True,,,
HA,25.843,32.829,speech,False,male,adult,standard,,,,,,,,,,
RE,32.829,33.151,nonspeech,False,,,,,,,,,,True,,,
HA,33.151,38.319,speech,False,male,adult,standard,,,,,,,,,,
RE,38.319,38.715,nonspeech,False,,,,,,,,,,True,,,
HA,38.715,40.438,speech,False,male,adult,standard,,,,,,,,,,
RE,40.438,40.754,nonspeech,False,,,,,,,,,,True,,,
HA,40.754,45.094,speech,False,male,adult,standard,,,,,,,,,,
RE,45.094,45.441,nonspeech,False,,,,,,,,,,True,,,
HA,45.441,50.002,speech,False,male,adult,standard,,,,,,,,,,
BR,50.002,50.855,nonspeech,False,,,,,True,,,,,,,,
FA,50.855,51.656,speech,False,female,adult,standard,,,,,,,,,,
RE,51.656,52.12,nonspeech,False,,,,,,,,,,True,,,
FA,52.12,53.673,speech,False,female,adult,standard,,,,,,,,,,
HA,53.673,59.89,speech,False,male,adult,standard,,,,,,,,,,
RE,59.89,60.248,nonspeech,False,,,,,,,,,,True,,,
HA,60.248,60.501,speech,False,male,adult,standard,,,,,,,,,,
