label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,0.796,speech,False,male,adult,standard,,,,,,,,,,
,0.796,2.756,nonspeech,False,,,,,,,,,,,,,True
MU2,2.756,4.446,nonspeech,False,,,,,,,,,True,,,,
HA,4.446,17.49,speech,False,male,adult,standard,,,,,,,,,,
,17.49,18.745,nonspeech,False,,,,,,,,,,,,,True
BR,18.745,24.889,nonspeech,False,,,,,True,,,,,,,,
JI,24.889,26.427,nonspeech,False,,,,,,,True,,,,,,
MU2,26.427,28.72,nonspeech,False,,,,,,,,,True,,,,
FA,28.72,30.349,speech,False,female,adult,standard,,,,,,,,,,
BR+MU2,30.349,31.472,nonspeech,True,,,,,True,,,,True,,,,
FA,31.472,32.284,speech,False,female,adult,standard,,,,,,,,,,
HA-,32.284,33.428,speech,False,male,adult,onomatopoeia,,,,,,,,,,
FA,33.428,34.921,speech,False,female,adult,standard,,,,,,,,,,
BR,34.921,36.092,nonspeech,False,,,,,True,,,,,,,,
FA,36.092,36.688,speech,False,female,adult,standard,,,,,,,,,,
MU2,36.688,37.126,nonspeech,False,,,,,,,,,True,,,,
HA,37.126,38.276,speech,False,male,adult,standard,,,,,,,,,,
BR,38.276,39.526,nonspeech,False,,,,,True,,,,,,,,
FA,39.526,40.312,speech,False,female,adult,standard,,,,,,,,,,
MU2,40.312,41.504,nonspeech,False,,,,,,,,,True,,,,
HA,41.504,42.227,speech,False,male,adult,standard,,,,,,,,,,
MU2,42.227,42.939,nonspeech,False,,,,,,,,,True,,,,
FA,42.939,44.426,speech,False,female,adult,standard,,,,,,,,,,
BR,44.426,45.065,nonspeech,False,,,,,True,,,,,,,,
HA-,45.065,45.521,speech,False,male,adult,onomatopoeia,,,,,,,,,,
FA,45.521,47.961,speech,False,female,adult,standard,,,,,,,,,,
HA,47.961,50.033,speech,False,male,adult,standard,,,,,,,,,,
MU2,50.033,52.242,nonspeech,False,,,,,,,,,True,,,,
FA,52.242,57.59,speech,False,female,adult,standard,,,,,,,,,,
MU2,57.59,58.265,nonspeech,False,,,,,,,,,True,,,,
BR,58.265,61.589,nonspeech,False,,,,,True,,,,,,,,
