label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,2.028,speech,False,male,adult,standard,,,,,,,,,,
RE,2.028,2.444,nonspeech,False,,,,,,,,,,True,,,
HA,2.444,4.341,speech,False,male,adult,standard,,,,,,,,,,
BR,4.341,4.821,nonspeech,False,,,,,True,,,,,,,,
HA,4.821,5.323,speech,False,male,adult,standard,,,,,,,,,,
BR,5.323,5.786,nonspeech,False,,,,,True,,,,,,,,
HA,5.786,6.545,speech,False,male,adult,standard,,,,,,,,,,
BR,6.545,7.024,nonspeech,False,,,,,True,,,,,,,,
HA,7.024,13.083,speech,False,male,adult,standard,,,,,,,,,,
RE,13.083,13.712,nonspeech,False,,,,,,,,,,True,,,
HA,13.712,17.774,speech,False,male,adult,standard,,,,,,,,,,
MU2,17.774,18.547,nonspeech,False,,,,,,,,,True,,,,
HA,18.547,22.514,speech,False,male,adult,standard,,,,,,,,,,
RE,22.514,22.93,nonspeech,False,,,,,,,,,,True,,,
HA,22.93,28.421,speech,False,male,adult,standard,,,,,,,,,,
MU2,28.421,29.517,nonspeech,False,,,,,,,,,True,,,,
HA,29.517,33.042,speech,False,male,adult,standard,,,,,,,,,,
MU2,33.042,33.416,nonspeech,False,,,,,,,,,True,,,,
HA,33.416,36.352,speech,False,male,adult,standard,,,,,,,,,,
MU2,36.352,36.921,nonspeech,False,,,,,,,,,True,,,,
HA,36.921,38.358,speech,False,male,adult,standard,,,,,,,,,,
RE,38.358,38.842,nonspeech,False,,,,,,,,,,True,,,
HA,38.842,40.412,speech,False,male,adult,standard,,,,,,,,,,
MU2,40.412,40.85,nonspeech,False,,,,,,,,,True,,,,
HA,40.85,44.815,speech,False,male,adult,standard,,,,,,,,,,
MU2,44.815,45.72,nonspeech,False,,,,,,,,,True,,,,
HA,45.72,47.391,speech,False,male,adult,standard,,,,,,,,,,
,47.391,47.708,nonspeech,False,,,,,,,,,,,,,True
HA,47.708,48.325,speech,False,male,adult,standard,,,,,,,,,,
RE,48.325,48.756,nonspeech,False,,,,,,,,,,True,,,
HA,48.756,50.607,speech,False,male,adult,standard,,,,,,,,,,
RE,50.607,51.044,nonspeech,False,,,,,,,,,,True,,,
HA-,51.044,52.833,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,52.833,56.821,speech,False,male,adult,standard,,,,,,,,,,
RE,56.821,57.206,nonspeech,False,,,,,,,,,,True,,,
HA,57.206,58.149,speech,False,male,adult,standard,,,,,,,,,,
RE,58.149,58.536,nonspeech,False,,,,,,,,,,True,,,
HA,58.536,59.242,speech,False,male,adult,standard,,,,,,,,,,
,59.242,59.721,nonspeech,False,,,,,,,,,,,,,True
HA,59.721,60.524,speech,False,male,adult,standard,,,,,,,,,,
,60.524,61.099,nonspeech,False,,,,,,,,,,,,,True
