label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,0.673,speech,False,male,adult,standard,,,,,,,,,,
FA,0.673,1.533,speech,False,female,adult,standard,,,,,,,,,,
HA,1.533,4.294,speech,False,male,adult,standard,,,,,,,,,,
FA-,4.294,5.053,speech,False,female,adult,onomatopoeia,,,,,,,,,,
HA,5.053,7.408,speech,False,male,adult,standard,,,,,,,,,,
FA,7.408,12.692,speech,False,female,adult,standard,,,,,,,,,,
HA,12.692,14.182,speech,False,male,adult,standard,,,,,,,,,,
FA,14.182,21.247,speech,False,female,adult,standard,,,,,,,,,,
,21.247,21.569,nonspeech,False,,,,,,,,,,,,,True
JI,21.569,22.658,nonspeech,False,,,,,,,True,,,,,,
FA,22.658,24.715,speech,False,female,adult,standard,,,,,,,,,,
,24.715,25.203,nonspeech,False,,,,,,,,,,,,,True
HA,25.203,29.403,speech,False,male,adult,standard,,,,,,,,,,
FA,29.403,31.386,speech,False,female,adult,standard,,,,,,,,,,
HA,31.386,41.912,speech,False,male,adult,standard,,,,,,,,,,
RE,41.912,42.355,nonspeech,False,,,,,,,,,,True,,,
HA,42.355,45.754,speech,False,male,adult,standard,,,,,,,,,,
HA+HA,45.754,51.328,speech,True,male,adult,standard,,,,,,,,,,
HA,51.328,60.011,speech,False,male,adult,standard,,,,,,,,,,
