label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA*,0.0,2.187,speech,False,male,adult,atypical,,,,,,,,,,
RE,2.187,2.629,nonspeech,False,,,,,,,,,,True,,,
,2.629,4.642,nonspeech,False,,,,,,,,,,,,,True
FA,4.642,5.053,speech,False,female,adult,standard,,,,,,,,,,
HA*,5.053,12.024,speech,False,male,adult,atypical,,,,,,,,,,
,12.024,12.382,nonspeech,False,,,,,,,,,,,,,True
HA,12.382,23.18,speech,False,male,adult,standard,,,,,,,,,,
RE,23.18,23.783,nonspeech,False,,,,,,,,,,True,,,
HA*,23.783,29.06,speech,False,male,adult,atypical,,,,,,,,,,
RE,29.06,29.74,nonspeech,False,,,,,,,,,,True,,,
HA*,29.74,32.216,speech,False,male,adult,atypical,,,,,,,,,,
,32.216,32.833,nonspeech,False,,,,,,,,,,,,,True
HA*,32.833,40.99,speech,False,male,adult,atypical,,,,,,,,,,
RE,40.99,41.543,nonspeech,False,,,,,,,,,,True,,,
HA*,41.543,48.281,speech,False,male,adult,atypical,,,,,,,,,,
RE,48.281,48.845,nonspeech,False,,,,,,,,,,True,,,
HA*,48.845,53.119,speech,False,male,adult,atypical,,,,,,,,,,
FA,53.119,55.554,speech,False,female,adult,standard,,,,,,,,,,
RE,55.554,55.943,nonspeech,False,,,,,,,,,,True,,,
FA,55.943,60.032,speech,False,female,adult,standard,,,,,,,,,,
