label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,0.785,speech,False,male,adult,standard,,,,,,,,,,
BR,0.785,2.513,nonspeech,False,,,,,True,,,,,,,,
HA+HA,2.513,10.04,speech,True,male,adult,standard,,,,,,,,,,
HA+FA,10.04,11.074,speech,True,undefgender,adult,standard,,,,,,,,,,
HA,11.074,13.109,speech,False,male,adult,standard,,,,,,,,,,
BR,13.109,13.495,nonspeech,False,,,,,True,,,,,,,,
HA,13.495,16.215,speech,False,male,adult,standard,,,,,,,,,,
BR,16.215,16.562,nonspeech,False,,,,,True,,,,,,,,
HA,16.562,18.033,speech,False,male,adult,standard,,,,,,,,,,
BR,18.033,19.314,nonspeech,False,,,,,True,,,,,,,,
HA,19.314,21.823,speech,False,male,adult,standard,,,,,,,,,,
BR,21.823,22.451,nonspeech,False,,,,,True,,,,,,,,
HA,22.451,25.118,speech,False,male,adult,standard,,,,,,,,,,
,25.118,25.888,nonspeech,False,,,,,,,,,,,,,True
FA,25.888,34.156,speech,False,female,adult,standard,,,,,,,,,,
BR,34.156,34.631,nonspeech,False,,,,,True,,,,,,,,
FA,34.631,46.835,speech,False,female,adult,standard,,,,,,,,,,
BR,46.835,47.532,nonspeech,False,,,,,True,,,,,,,,
FA,47.532,54.008,speech,False,female,adult,standard,,,,,,,,,,
BR,54.008,54.54,nonspeech,False,,,,,True,,,,,,,,
FA,54.54,56.784,speech,False,female,adult,standard,,,,,,,,,,
BH,56.784,57.664,nonspeech,False,,,,,,True,,,,,,,
HA,57.664,60.693,speech,False,male,adult,standard,,,,,,,,,,
