label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,1.254,speech,False,female,adult,standard,,,,,,,,,,
AU,1.254,1.812,nonspeech,False,,,,,,,,,,,,True,
HA,1.812,2.698,speech,False,male,adult,standard,,,,,,,,,,
BR,2.698,2.972,nonspeech,False,,,,,True,,,,,,,,
HA,2.972,3.325,speech,False,male,adult,standard,,,,,,,,,,
BR,3.325,3.456,nonspeech,False,,,,,True,,,,,,,,
FA,3.456,4.737,speech,False,female,adult,standard,,,,,,,,,,
,4.737,5.105,nonspeech,False,,,,,,,,,,,,,True
FA,5.105,6.375,speech,False,female,adult,standard,,,,,,,,,,
,6.375,6.781,nonspeech,False,,,,,,,,,,,,,True
FA,6.781,9.188,speech,False,female,adult,standard,,,,,,,,,,
MU2,9.188,9.72,nonspeech,False,,,,,,,,,True,,,,
FA,9.72,12.396,speech,False,female,adult,standard,,,,,,,,,,
MU2,12.396,12.939,nonspeech,False,,,,,,,,,True,,,,
FA,12.939,14.446,speech,False,female,adult,standard,,,,,,,,,,
MU2,14.446,14.771,nonspeech,False,,,,,,,,,True,,,,
FA,14.771,16.81,speech,False,female,adult,standard,,,,,,,,,,
MU2,16.81,17.184,nonspeech,False,,,,,,,,,True,,,,
FA,17.184,18.217,speech,False,female,adult,standard,,,,,,,,,,
MU2,18.217,19.386,nonspeech,False,,,,,,,,,True,,,,
HA,19.386,21.901,speech,False,male,adult,standard,,,,,,,,,,
,21.901,22.5,nonspeech,False,,,,,,,,,,,,,True
HA,22.5,27.232,speech,False,male,adult,standard,,,,,,,,,,
FA,27.232,31.071,speech,False,female,adult,standard,,,,,,,,,,
,31.071,31.511,nonspeech,False,,,,,,,,,,,,,True
HA,31.511,32.391,speech,False,male,adult,standard,,,,,,,,,,
JI,32.391,33.898,nonspeech,False,,,,,,,True,,,,,,
HA,33.898,40.411,speech,False,male,adult,standard,,,,,,,,,,
,40.411,41.043,nonspeech,False,,,,,,,,,,,,,True
HA,41.043,57.706,speech,False,male,adult,standard,,,,,,,,,,
,57.706,58.797,nonspeech,False,,,,,,,,,,,,,True
BR,58.797,60.267,nonspeech,False,,,,,True,,,,,,,,
