label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
BR,0.0,0.084,nonspeech,False,,,,,True,,,,,,,,
RE,0.084,0.595,nonspeech,False,,,,,,,,,,True,,,
HA,0.595,9.336,speech,False,male,adult,standard,,,,,,,,,,
HA+FA,9.336,10.68,speech,True,undefgender,adult,standard,,,,,,,,,,
,10.68,11.043,nonspeech,False,,,,,,,,,,,,,True
HA,11.043,12.266,speech,False,male,adult,standard,,,,,,,,,,
,12.266,12.65,nonspeech,False,,,,,,,,,,,,,True
HA,12.65,15.348,speech,False,male,adult,standard,,,,,,,,,,
RE,15.348,15.739,nonspeech,False,,,,,,,,,,True,,,
HA,15.739,18.395,speech,False,male,adult,standard,,,,,,,,,,
RE,18.395,18.821,nonspeech,False,,,,,,,,,,True,,,
HA,18.821,22.423,speech,False,male,adult,standard,,,,,,,,,,
RE,22.423,22.829,nonspeech,False,,,,,,,,,,True,,,
HA,22.829,26.064,speech,False,male,adult,standard,,,,,,,,,,
,26.064,27.175,nonspeech,False,,,,,,,,,,,,,True
HA,27.175,27.8,speech,False,male,adult,standard,,,,,,,,,,
BR,27.8,29.828,nonspeech,False,,,,,True,,,,,,,,
HA,29.828,34.296,speech,False,male,adult,standard,,,,,,,,,,
RE,34.296,34.747,nonspeech,False,,,,,,,,,,True,,,
HA,34.747,37.613,speech,False,male,adult,standard,,,,,,,,,,
,37.613,38.013,nonspeech,False,,,,,,,,,,,,,True
HA,38.013,39.463,speech,False,male,adult,standard,,,,,,,,,,
BR,39.463,39.937,nonspeech,False,,,,,True,,,,,,,,
HA,39.937,40.859,speech,False,male,adult,standard,,,,,,,,,,
,40.859,41.397,nonspeech,False,,,,,,,,,,,,,True
HA,41.397,46.471,speech,False,male,adult,standard,,,,,,,,,,
RE,46.471,47.019,nonspeech,False,,,,,,,,,,True,,,
HA,47.019,48.605,speech,False,male,adult,standard,,,,,,,,,,
HA-,48.605,49.279,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,49.279,50.139,speech,False,male,adult,standard,,,,,,,,,,
RE,50.139,50.596,nonspeech,False,,,,,,,,,,True,,,
HA,50.596,51.548,speech,False,male,adult,standard,,,,,,,,,,
HA-,51.548,51.98,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,51.98,52.596,speech,False,male,adult,standard,,,,,,,,,,
HA-,52.596,53.348,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,53.348,56.583,speech,False,male,adult,standard,,,,,,,,,,
RE,56.583,57.01,nonspeech,False,,,,,,,,,,True,,,
HA,57.01,58.574,speech,False,male,adult,standard,,,,,,,,,,
,58.574,58.927,nonspeech,False,,,,,,,,,,,,,True
HA,58.927,60.181,speech,False,male,adult,standard,,,,,,,,,,
