label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,1.296,speech,False,female,adult,standard,,,,,,,,,,
,1.296,2.087,nonspeech,False,,,,,,,,,,,,,True
FA,2.087,5.281,speech,False,female,adult,standard,,,,,,,,,,
MU2,5.281,5.818,nonspeech,False,,,,,,,,,True,,,,
FA,5.818,9.302,speech,False,female,adult,standard,,,,,,,,,,
BR,9.302,9.893,nonspeech,False,,,,,True,,,,,,,,
HA-,9.893,10.637,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,10.637,14.543,speech,False,male,adult,standard,,,,,,,,,,
MU2,14.543,15.282,nonspeech,False,,,,,,,,,True,,,,
RI,15.282,17.043,nonspeech,False,,,,,,,,,,,True,,
MU2,17.043,18.546,nonspeech,False,,,,,,,,,True,,,,
HA-,18.546,19.3,speech,False,male,adult,onomatopoeia,,,,,,,,,,
MU2+BR,19.3,21.351,nonspeech,True,,,,,True,,,,True,,,,
FA-,21.351,21.842,speech,False,female,adult,onomatopoeia,,,,,,,,,,
HA-,21.842,22.681,speech,False,male,adult,onomatopoeia,,,,,,,,,,
MU2,22.681,25.237,nonspeech,False,,,,,,,,,True,,,,
HA-,25.237,25.582,speech,False,male,adult,onomatopoeia,,,,,,,,,,
MU2,25.582,26.484,nonspeech,False,,,,,,,,,True,,,,
RI,26.484,27.412,nonspeech,False,,,,,,,,,,,True,,
MU2,27.412,28.535,nonspeech,False,,,,,,,,,True,,,,
FA-,28.535,29.19,speech,False,female,adult,onomatopoeia,,,,,,,,,,
MU2,29.19,30.985,nonspeech,False,,,,,,,,,True,,,,
HA,30.985,31.613,speech,False,male,adult,standard,,,,,,,,,,
MU2+BR,31.613,33.606,nonspeech,True,,,,,True,,,,True,,,,
HA-,33.606,35.202,speech,False,male,adult,onomatopoeia,,,,,,,,,,
MU2,35.202,36.097,nonspeech,False,,,,,,,,,True,,,,
HA-,36.097,37.32,speech,False,male,adult,onomatopoeia,,,,,,,,,,
MU2+BR,37.32,38.626,nonspeech,True,,,,,True,,,,True,,,,
HA-,38.626,40.007,speech,False,male,adult,onomatopoeia,,,,,,,,,,
MU2,40.007,40.681,nonspeech,False,,,,,,,,,True,,,,
HA-,40.681,41.787,speech,False,male,adult,onomatopoeia,,,,,,,,,,
FA-,41.787,43.031,speech,False,female,adult,onomatopoeia,,,,,,,,,,
MU2+BR,43.031,45.071,nonspeech,True,,,,,True,,,,True,,,,
HA,45.071,46.721,speech,False,male,adult,standard,,,,,,,,,,
MU2,46.721,47.786,nonspeech,False,,,,,,,,,True,,,,
AU,47.786,50.464,nonspeech,False,,,,,,,,,,,,True,
HA,50.464,52.03,speech,False,male,adult,standard,,,,,,,,,,
HA-,52.03,53.41,speech,False,male,adult,onomatopoeia,,,,,,,,,,
MU2,53.41,54.654,nonspeech,False,,,,,,,,,True,,,,
HA-,54.654,55.022,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HE,55.022,55.839,speech,False,male,child,standard,,,,,,,,,,
MU2+BR,55.839,58.279,nonspeech,True,,,,,True,,,,True,,,,
RI,58.279,60.707,nonspeech,False,,,,,,,,,,,True,,
FA,60.707,61.419,speech,False,female,adult,standard,,,,,,,,,,
