label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,1.312,speech,False,male,adult,standard,,,,,,,,,,
RE,1.312,1.675,nonspeech,False,,,,,,,,,,True,,,
HA,1.675,4.666,speech,False,male,adult,standard,,,,,,,,,,
RE,4.666,4.956,nonspeech,False,,,,,,,,,,True,,,
HA,4.956,12.76,speech,False,male,adult,standard,,,,,,,,,,
RE,12.76,13.266,nonspeech,False,,,,,,,,,,True,,,
HA,13.266,22.245,speech,False,male,adult,standard,,,,,,,,,,
RE,22.245,22.641,nonspeech,False,,,,,,,,,,True,,,
HA,22.641,29.29,speech,False,male,adult,standard,,,,,,,,,,
,29.29,29.614,nonspeech,False,,,,,,,,,,,,,True
HA,29.614,35.116,speech,False,male,adult,standard,,,,,,,,,,
BR,35.116,35.468,nonspeech,False,,,,,True,,,,,,,,
HA,35.468,36.167,speech,False,male,adult,standard,,,,,,,,,,
,36.167,36.956,nonspeech,False,,,,,,,,,,,,,True
HA,36.956,38.249,speech,False,male,adult,standard,,,,,,,,,,
,38.249,39.1,nonspeech,False,,,,,,,,,,,,,True
HA,39.1,40.011,speech,False,male,adult,standard,,,,,,,,,,
FA,40.011,42.371,speech,False,female,adult,standard,,,,,,,,,,
,42.371,42.72,nonspeech,False,,,,,,,,,,,,,True
HA,42.72,44.363,speech,False,male,adult,standard,,,,,,,,,,
,44.363,44.827,nonspeech,False,,,,,,,,,,,,,True
HA,44.827,61.931,speech,False,male,adult,standard,,,,,,,,,,
