label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
MU2,0.0,1.401,nonspeech,False,,,,,,,,,True,,,,
HA,1.401,6.881,speech,False,male,adult,standard,,,,,,,,,,
MU2,6.881,7.339,nonspeech,False,,,,,,,,,True,,,,
HA,7.339,8.456,speech,False,male,adult,standard,,,,,,,,,,
MU2,8.456,9.223,nonspeech,False,,,,,,,,,True,,,,
HA,9.223,11.625,speech,False,male,adult,standard,,,,,,,,,,
MU2,11.625,13.813,nonspeech,False,,,,,,,,,True,,,,
HA,13.813,14.518,speech,False,male,adult,standard,,,,,,,,,,
HA-,14.518,15.108,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,15.108,19.049,speech,False,male,adult,standard,,,,,,,,,,
,19.049,19.465,nonspeech,False,,,,,,,,,,,,,True
HA,19.465,20.496,speech,False,male,adult,standard,,,,,,,,,,
HA-,20.496,21.112,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,21.112,25.633,speech,False,male,adult,standard,,,,,,,,,,
RE,25.633,26.039,nonspeech,False,,,,,,,,,,True,,,
HA,26.039,33.042,speech,False,male,adult,standard,,,,,,,,,,
RE,33.042,33.495,nonspeech,False,,,,,,,,,,True,,,
HA,33.495,37.477,speech,False,male,adult,standard,,,,,,,,,,
,37.477,37.845,nonspeech,False,,,,,,,,,,,,,True
HA,37.845,40.519,speech,False,male,adult,standard,,,,,,,,,,
HA-,40.519,41.151,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,41.151,42.079,speech,False,male,adult,standard,,,,,,,,,,
HA-,42.079,42.695,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,42.695,45.735,speech,False,male,adult,standard,,,,,,,,,,
,45.735,46.212,nonspeech,False,,,,,,,,,,,,,True
HA,46.212,51.153,speech,False,male,adult,standard,,,,,,,,,,
,51.153,51.675,nonspeech,False,,,,,,,,,,,,,True
HA,51.675,53.166,speech,False,male,adult,standard,,,,,,,,,,
,53.166,53.651,nonspeech,False,,,,,,,,,,,,,True
HA,53.651,56.485,speech,False,male,adult,standard,,,,,,,,,,
HA-,56.485,57.24,speech,False,male,adult,onomatopoeia,,,,,,,,,,
,57.24,57.702,nonspeech,False,,,,,,,,,,,,,True
HA-,57.702,58.435,speech,False,male,adult,onomatopoeia,,,,,,,,,,
,58.435,58.841,nonspeech,False,,,,,,,,,,,,,True
HA,58.841,59.331,speech,False,male,adult,standard,,,,,,,,,,
HA-,59.331,59.926,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,59.926,61.291,speech,False,male,adult,standard,,,,,,,,,,
