label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,7.387,speech,False,male,adult,standard,,,,,,,,,,
RE,7.387,7.767,nonspeech,False,,,,,,,,,,True,,,
HA,7.767,11.82,speech,False,male,adult,standard,,,,,,,,,,
RE,11.82,12.19,nonspeech,False,,,,,,,,,,True,,,
HA,12.19,17.228,speech,False,male,adult,standard,,,,,,,,,,
BR,17.228,17.735,nonspeech,False,,,,,True,,,,,,,,
HA,17.735,23.476,speech,False,male,adult,standard,,,,,,,,,,
RE,23.476,23.759,nonspeech,False,,,,,,,,,,True,,,
HA,23.759,26.937,speech,False,male,adult,standard,,,,,,,,,,
HA+HA,26.937,46.308,speech,True,male,adult,standard,,,,,,,,,,
HA,46.308,52.376,speech,False,male,adult,standard,,,,,,,,,,
RE,52.376,52.787,nonspeech,False,,,,,,,,,,True,,,
HA,52.787,57.471,speech,False,male,adult,standard,,,,,,,,,,
HA+HA,57.471,60.011,speech,True,male,adult,standard,,,,,,,,,,
