label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA+FA,0.0,0.237,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,0.237,2.023,speech,False,female,adult,standard,,,,,,,,,,
HA,2.023,2.45,speech,False,male,adult,standard,,,,,,,,,,
RI,2.45,5.864,nonspeech,False,,,,,,,,,,,True,,
HA,5.864,6.902,speech,False,male,adult,standard,,,,,,,,,,
FA,6.902,9.298,speech,False,female,adult,standard,,,,,,,,,,
HA,9.298,11.848,speech,False,male,adult,standard,,,,,,,,,,
RI,11.848,12.502,nonspeech,False,,,,,,,,,,,True,,
FA,12.502,14.263,speech,False,female,adult,standard,,,,,,,,,,
HA,14.263,15.288,speech,False,male,adult,standard,,,,,,,,,,
FA,15.288,16.301,speech,False,female,adult,standard,,,,,,,,,,
HA,16.301,17.607,speech,False,male,adult,standard,,,,,,,,,,
BR,17.607,18.061,nonspeech,False,,,,,True,,,,,,,,
HA,18.061,20.795,speech,False,male,adult,standard,,,,,,,,,,
,20.795,21.303,nonspeech,False,,,,,,,,,,,,,True
HA,21.303,22.614,speech,False,male,adult,standard,,,,,,,,,,
FA,22.614,25.063,speech,False,female,adult,standard,,,,,,,,,,
HA+FA,25.063,25.595,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,25.595,26.673,speech,False,female,adult,standard,,,,,,,,,,
RE,26.673,27.095,nonspeech,False,,,,,,,,,,True,,,
FA,27.095,29.722,speech,False,female,adult,standard,,,,,,,,,,
HA+FA,29.722,31.992,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,31.992,33.879,speech,False,female,adult,standard,,,,,,,,,,
HA,33.879,35.043,speech,False,male,adult,standard,,,,,,,,,,
FA,35.043,35.475,speech,False,female,adult,standard,,,,,,,,,,
HA,35.475,40.49,speech,False,male,adult,standard,,,,,,,,,,
FA,40.49,41.091,speech,False,female,adult,standard,,,,,,,,,,
HA,41.091,46.436,speech,False,male,adult,standard,,,,,,,,,,
RE,46.436,46.905,nonspeech,False,,,,,,,,,,True,,,
HA,46.905,49.96,speech,False,male,adult,standard,,,,,,,,,,
RE,49.96,50.329,nonspeech,False,,,,,,,,,,True,,,
HA,50.329,55.389,speech,False,male,adult,standard,,,,,,,,,,
HA,55.389,56.2,speech,False,male,adult,standard,,,,,,,,,,
BH,56.2,56.738,nonspeech,False,,,,,,True,,,,,,,
HA,56.738,60.373,speech,False,male,adult,standard,,,,,,,,,,
