label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,4.805,speech,False,female,adult,standard,,,,,,,,,,
JI,4.805,9.61,nonspeech,False,,,,,,,True,,,,,,
BR,9.61,11.143,nonspeech,False,,,,,True,,,,,,,,
HA,11.143,17.133,speech,False,male,adult,standard,,,,,,,,,,
FA,17.133,27.774,speech,False,female,adult,standard,,,,,,,,,,
HA,27.774,29.151,speech,False,male,adult,standard,,,,,,,,,,
RE,29.151,29.733,nonspeech,False,,,,,,,,,,True,,,
HA,29.733,34.571,speech,False,male,adult,standard,,,,,,,,,,
RE,34.571,35.203,nonspeech,False,,,,,,,,,,True,,,
HA,35.203,41.747,speech,False,male,adult,standard,,,,,,,,,,
RE,41.747,42.341,nonspeech,False,,,,,,,,,,True,,,
FA,42.341,43.027,speech,False,female,adult,standard,,,,,,,,,,
HA,43.027,45.634,speech,False,male,adult,standard,,,,,,,,,,
RE,45.634,46.172,nonspeech,False,,,,,,,,,,True,,,
HA,46.172,47.117,speech,False,male,adult,standard,,,,,,,,,,
RE,47.117,47.916,nonspeech,False,,,,,,,,,,True,,,
HA,47.916,50.764,speech,False,male,adult,standard,,,,,,,,,,
RE,50.764,51.231,nonspeech,False,,,,,,,,,,True,,,
HA,51.231,52.135,speech,False,male,adult,standard,,,,,,,,,,
,52.135,52.859,nonspeech,False,,,,,,,,,,,,,True
HA,52.859,59.65,speech,False,male,adult,standard,,,,,,,,,,
,59.65,60.484,nonspeech,False,,,,,,,,,,,,,True
HA,60.484,61.568,speech,False,male,adult,standard,,,,,,,,,,
