label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HS,0.0,1.96,speech,False,male,senior,standard,,,,,,,,,,
BR,1.96,2.915,nonspeech,False,,,,,True,,,,,,,,
HS,2.915,4.739,speech,False,male,senior,standard,,,,,,,,,,
BR,4.739,5.235,nonspeech,False,,,,,True,,,,,,,,
HS,5.235,8.376,speech,False,male,senior,standard,,,,,,,,,,
RE,8.376,9.209,nonspeech,False,,,,,,,,,,True,,,
FA,9.209,11.007,speech,False,female,adult,standard,,,,,,,,,,
,11.007,11.472,nonspeech,False,,,,,,,,,,,,,True
FA,11.472,14.987,speech,False,female,adult,standard,,,,,,,,,,
RE,14.987,15.683,nonspeech,False,,,,,,,,,,True,,,
FA,15.683,17.112,speech,False,female,adult,standard,,,,,,,,,,
RE,17.112,17.687,nonspeech,False,,,,,,,,,,True,,,
,17.687,21.45,nonspeech,False,,,,,,,,,,,,,True
HS,21.45,24.307,speech,False,male,senior,standard,,,,,,,,,,
BR,24.307,25.002,nonspeech,False,,,,,True,,,,,,,,
HS,25.002,26.078,speech,False,male,senior,standard,,,,,,,,,,
BR,26.078,26.79,nonspeech,False,,,,,True,,,,,,,,
HS,26.79,31.443,speech,False,male,senior,standard,,,,,,,,,,
BR,31.443,31.997,nonspeech,False,,,,,True,,,,,,,,
FA,31.997,36.808,speech,False,female,adult,standard,,,,,,,,,,
RE,36.808,37.404,nonspeech,False,,,,,,,,,,True,,,
FA,37.404,40.408,speech,False,female,adult,standard,,,,,,,,,,
,40.408,41.569,nonspeech,False,,,,,,,,,,,,,True
FA,41.569,60.181,speech,False,female,adult,standard,,,,,,,,,,
