label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,6.77,speech,False,female,adult,standard,,,,,,,,,,
RE,6.77,7.139,nonspeech,False,,,,,,,,,,True,,,
FA,7.139,10.659,speech,False,female,adult,standard,,,,,,,,,,
RE,10.659,11.043,nonspeech,False,,,,,,,,,,True,,,
FA,11.043,13.772,speech,False,female,adult,standard,,,,,,,,,,
RE,13.772,14.22,nonspeech,False,,,,,,,,,,True,,,
FA,14.22,14.926,speech,False,female,adult,standard,,,,,,,,,,
RE,14.926,15.316,nonspeech,False,,,,,,,,,,True,,,
FA,15.316,28.035,speech,False,female,adult,standard,,,,,,,,,,
RE,28.035,28.425,nonspeech,False,,,,,,,,,,True,,,
FA,28.425,33.03,speech,False,female,adult,standard,,,,,,,,,,
RE,33.03,33.467,nonspeech,False,,,,,,,,,,True,,,
FA,33.467,61.077,speech,False,female,adult,standard,,,,,,,,,,
