label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA+HA,0.0,12.977,speech,True,male,adult,standard,,,,,,,,,,
MU1,12.977,21.978,nonspeech,False,,,,,,,,True,,,,,
HA,21.978,25.882,speech,False,male,adult,standard,,,,,,,,,,
MU2,25.882,26.975,nonspeech,False,,,,,,,,,True,,,,
HA,26.975,29.581,speech,False,male,adult,standard,,,,,,,,,,
MU2,29.581,30.561,nonspeech,False,,,,,,,,,True,,,,
HA,30.561,33.785,speech,False,male,adult,standard,,,,,,,,,,
MU2,33.785,34.86,nonspeech,False,,,,,,,,,True,,,,
HA,34.86,38.194,speech,False,male,adult,standard,,,,,,,,,,
MU2,38.194,39.142,nonspeech,False,,,,,,,,,True,,,,
HA,39.142,40.786,speech,False,male,adult,standard,,,,,,,,,,
MU2,40.786,43.027,nonspeech,False,,,,,,,,,True,,,,
HA,43.027,45.514,speech,False,male,adult,standard,,,,,,,,,,
MU2,45.514,52.145,nonspeech,False,,,,,,,,,True,,,,
HA,52.145,56.871,speech,False,male,adult,standard,,,,,,,,,,
MU2,56.871,57.617,nonspeech,False,,,,,,,,,True,,,,
HA,57.617,60.288,speech,False,male,adult,standard,,,,,,,,,,
