label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,1.976,speech,False,male,adult,standard,,,,,,,,,,
RE,1.976,2.323,nonspeech,False,,,,,,,,,,True,,,
HA,2.323,7.904,speech,False,male,adult,standard,,,,,,,,,,
RE,7.904,8.288,nonspeech,False,,,,,,,,,,True,,,
HA,8.288,10.243,speech,False,male,adult,standard,,,,,,,,,,
FS,10.243,10.949,speech,False,female,senior,standard,,,,,,,,,,
BR,10.949,11.36,nonspeech,False,,,,,True,,,,,,,,
HA,11.36,12.198,speech,False,male,adult,standard,,,,,,,,,,
RE,12.198,12.562,nonspeech,False,,,,,,,,,,True,,,
HA,12.562,14.054,speech,False,male,adult,standard,,,,,,,,,,
,14.054,22.787,nonspeech,False,,,,,,,,,,,,,True
MU1,22.787,23.403,nonspeech,False,,,,,,,,True,,,,,
,23.403,23.877,nonspeech,False,,,,,,,,,,,,,True
MU1,23.877,24.904,nonspeech,False,,,,,,,,True,,,,,
,24.904,26.0,nonspeech,False,,,,,,,,,,,,,True
MU1,26.0,29.146,nonspeech,False,,,,,,,,True,,,,,
,29.146,29.625,nonspeech,False,,,,,,,,,,,,,True
MU1,29.625,30.547,nonspeech,False,,,,,,,,True,,,,,
,30.547,31.079,nonspeech,False,,,,,,,,,,,,,True
MU1,31.079,31.479,nonspeech,False,,,,,,,,True,,,,,
,31.479,31.779,nonspeech,False,,,,,,,,,,,,,True
MU1,31.779,33.665,nonspeech,False,,,,,,,,True,,,,,
,33.665,33.976,nonspeech,False,,,,,,,,,,,,,True
MU1,33.976,35.573,nonspeech,False,,,,,,,,True,,,,,
,35.573,36.01,nonspeech,False,,,,,,,,,,,,,True
MU1,36.01,41.379,nonspeech,False,,,,,,,,True,,,,,
RE,41.379,41.806,nonspeech,False,,,,,,,,,,True,,,
MU1,41.806,58.066,nonspeech,False,,,,,,,,True,,,,,
RE,58.066,58.493,nonspeech,False,,,,,,,,,,True,,,
MU1,58.493,61.696,nonspeech,False,,,,,,,,True,,,,,
