label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,0.491,speech,False,female,adult,standard,,,,,,,,,,
RE,0.491,0.999,nonspeech,False,,,,,,,,,,True,,,
FA,0.999,6.095,speech,False,female,adult,standard,,,,,,,,,,
RE,6.095,6.639,nonspeech,False,,,,,,,,,,True,,,
FA,6.639,9.47,speech,False,female,adult,standard,,,,,,,,,,
RE,9.47,9.926,nonspeech,False,,,,,,,,,,True,,,
FA,9.926,12.408,speech,False,female,adult,standard,,,,,,,,,,
RE,12.408,12.787,nonspeech,False,,,,,,,,,,True,,,
FA,12.787,17.267,speech,False,female,adult,standard,,,,,,,,,,
RE,17.267,17.655,nonspeech,False,,,,,,,,,,True,,,
FA,17.655,23.63,speech,False,female,adult,standard,,,,,,,,,,
RE,23.63,24.104,nonspeech,False,,,,,,,,,,True,,,
FA,24.104,28.911,speech,False,female,adult,standard,,,,,,,,,,
RE,28.911,29.293,nonspeech,False,,,,,,,,,,True,,,
FA,29.293,33.768,speech,False,female,adult,standard,,,,,,,,,,
RE,33.768,34.193,nonspeech,False,,,,,,,,,,True,,,
FA,34.193,36.248,speech,False,female,adult,standard,,,,,,,,,,
RE,36.248,36.612,nonspeech,False,,,,,,,,,,True,,,
FA,36.612,39.599,speech,False,female,adult,standard,,,,,,,,,,
RE,39.599,39.978,nonspeech,False,,,,,,,,,,True,,,
FA,39.978,43.187,speech,False,female,adult,standard,,,,,,,,,,
RE,43.187,43.637,nonspeech,False,,,,,,,,,,True,,,
FA,43.637,46.285,speech,False,female,adult,standard,,,,,,,,,,
RE,46.285,46.74,nonspeech,False,,,,,,,,,,True,,,
,46.74,46.744,nonspeech,False,,,,,,,,,,,,,True
FA-,46.744,47.566,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,47.566,50.885,speech,False,female,adult,standard,,,,,,,,,,
RE,50.885,51.28,nonspeech,False,,,,,,,,,,True,,,
FA,51.28,56.258,speech,False,female,adult,standard,,,,,,,,,,
BR,56.258,56.828,nonspeech,False,,,,,True,,,,,,,,
FA,56.828,57.809,speech,False,female,adult,standard,,,,,,,,,,
RE,57.809,58.215,nonspeech,False,,,,,,,,,,True,,,
FA,58.215,60.843,speech,False,female,adult,standard,,,,,,,,,,
