label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,3.444,speech,False,female,adult,standard,,,,,,,,,,
BR,3.444,7.271,nonspeech,False,,,,,True,,,,,,,,
FA,7.271,9.165,speech,False,female,adult,standard,,,,,,,,,,
BR,9.165,9.635,nonspeech,False,,,,,True,,,,,,,,
FA,9.635,11.227,speech,False,female,adult,standard,,,,,,,,,,
BR,11.227,13.549,nonspeech,False,,,,,True,,,,,,,,
HA,13.549,14.933,speech,False,male,adult,standard,,,,,,,,,,
,14.933,15.881,nonspeech,False,,,,,,,,,,,,,True
HA,15.881,16.166,speech,False,male,adult,standard,,,,,,,,,,
BR,16.166,16.55,nonspeech,False,,,,,True,,,,,,,,
HA,16.55,18.863,speech,False,male,adult,standard,,,,,,,,,,
BR,18.863,20.181,nonspeech,False,,,,,True,,,,,,,,
HA,20.181,26.29,speech,False,male,adult,standard,,,,,,,,,,
BR,26.29,27.502,nonspeech,False,,,,,True,,,,,,,,
HA,27.502,28.06,speech,False,male,adult,standard,,,,,,,,,,
BR,28.06,30.874,nonspeech,False,,,,,True,,,,,,,,
HA,30.874,34.537,speech,False,male,adult,standard,,,,,,,,,,
RE,34.537,34.958,nonspeech,False,,,,,,,,,,True,,,
HA,34.958,35.965,speech,False,male,adult,standard,,,,,,,,,,
RE,35.965,36.472,nonspeech,False,,,,,,,,,,True,,,
HA,36.472,37.936,speech,False,male,adult,standard,,,,,,,,,,
RE,37.936,39.099,nonspeech,False,,,,,,,,,,True,,,
HA,39.099,44.4,speech,False,male,adult,standard,,,,,,,,,,
BR,44.4,47.59,nonspeech,False,,,,,True,,,,,,,,
FA,47.59,49.228,speech,False,female,adult,standard,,,,,,,,,,
BR,49.228,49.881,nonspeech,False,,,,,True,,,,,,,,
FA,49.881,52.837,speech,False,female,adult,standard,,,,,,,,,,
BR,52.837,53.721,nonspeech,False,,,,,True,,,,,,,,
FA,53.721,59.111,speech,False,female,adult,standard,,,,,,,,,,
BR,59.111,60.544,nonspeech,False,,,,,True,,,,,,,,
