label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,1.344,speech,False,male,adult,standard,,,,,,,,,,
BR,1.344,9.314,nonspeech,False,,,,,True,,,,,,,,
HA,9.314,11.445,speech,False,male,adult,standard,,,,,,,,,,
,11.445,11.855,nonspeech,False,,,,,,,,,,,,,True
HA,11.855,13.39,speech,False,male,adult,standard,,,,,,,,,,
BR,13.39,15.221,nonspeech,False,,,,,True,,,,,,,,
HA,15.221,16.448,speech,False,male,adult,standard,,,,,,,,,,
BR,16.448,16.928,nonspeech,False,,,,,True,,,,,,,,
HA,16.928,18.224,speech,False,male,adult,standard,,,,,,,,,,
,18.224,19.773,nonspeech,False,,,,,,,,,,,,,True
HA,19.773,23.31,speech,False,male,adult,standard,,,,,,,,,,
,23.31,24.089,nonspeech,False,,,,,,,,,,,,,True
HA,24.089,26.026,speech,False,male,adult,standard,,,,,,,,,,
,26.026,28.941,nonspeech,False,,,,,,,,,,,,,True
HA,28.941,31.049,speech,False,male,adult,standard,,,,,,,,,,
,31.049,31.778,nonspeech,False,,,,,,,,,,,,,True
HA,31.778,34.707,speech,False,male,adult,standard,,,,,,,,,,
,34.707,37.489,nonspeech,False,,,,,,,,,,,,,True
MU2,37.489,40.736,nonspeech,False,,,,,,,,,True,,,,
HA,40.736,43.559,speech,False,male,adult,standard,,,,,,,,,,
,43.559,44.047,nonspeech,False,,,,,,,,,,,,,True
HA,44.047,45.601,speech,False,male,adult,standard,,,,,,,,,,
MU2,45.601,46.246,nonspeech,False,,,,,,,,,True,,,,
HA,46.246,50.123,speech,False,male,adult,standard,,,,,,,,,,
MU2,50.123,50.916,nonspeech,False,,,,,,,,,True,,,,
HA,50.916,53.948,speech,False,male,adult,standard,,,,,,,,,,
MU2,53.948,58.013,nonspeech,False,,,,,,,,,True,,,,
HA,58.013,59.933,speech,False,male,adult,standard,,,,,,,,,,
MU2,59.933,60.344,nonspeech,False,,,,,,,,,True,,,,
HA,60.344,61.845,speech,False,male,adult,standard,,,,,,,,,,
