label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,2.688,speech,False,female,adult,standard,,,,,,,,,,
RE,2.688,3.082,nonspeech,False,,,,,,,,,,True,,,
FA,3.082,7.187,speech,False,female,adult,standard,,,,,,,,,,
RE,7.187,7.583,nonspeech,False,,,,,,,,,,True,,,
FA,7.583,10.687,speech,False,female,adult,standard,,,,,,,,,,
RE,10.687,11.077,nonspeech,False,,,,,,,,,,True,,,
FA,11.077,13.524,speech,False,female,adult,standard,,,,,,,,,,
RE,13.524,14.167,nonspeech,False,,,,,,,,,,True,,,
FA,14.167,19.131,speech,False,female,adult,standard,,,,,,,,,,
RE,19.131,19.511,nonspeech,False,,,,,,,,,,True,,,
FA,19.511,22.847,speech,False,female,adult,standard,,,,,,,,,,
RE,22.847,23.221,nonspeech,False,,,,,,,,,,True,,,
FA,23.221,26.626,speech,False,female,adult,standard,,,,,,,,,,
RE,26.626,27.087,nonspeech,False,,,,,,,,,,True,,,
FA,27.087,29.649,speech,False,female,adult,standard,,,,,,,,,,
RE,29.649,30.012,nonspeech,False,,,,,,,,,,True,,,
FA,30.012,32.784,speech,False,female,adult,standard,,,,,,,,,,
RE,32.784,33.232,nonspeech,False,,,,,,,,,,True,,,
FA,33.232,36.511,speech,False,female,adult,standard,,,,,,,,,,
RE,36.511,36.821,nonspeech,False,,,,,,,,,,True,,,
FA,36.821,39.493,speech,False,female,adult,standard,,,,,,,,,,
RE,39.493,39.82,nonspeech,False,,,,,,,,,,True,,,
FA,39.82,41.838,speech,False,female,adult,standard,,,,,,,,,,
RE,41.838,42.198,nonspeech,False,,,,,,,,,,True,,,
FA,42.198,44.085,speech,False,female,adult,standard,,,,,,,,,,
MU2,44.085,44.87,nonspeech,False,,,,,,,,,True,,,,
HA,44.87,50.635,speech,False,male,adult,standard,,,,,,,,,,
BR,50.635,51.52,nonspeech,False,,,,,True,,,,,,,,
HA,51.52,58.026,speech,False,male,adult,standard,,,,,,,,,,
RE,58.026,58.485,nonspeech,False,,,,,,,,,,True,,,
HA,58.485,60.181,speech,False,male,adult,standard,,,,,,,,,,
