label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,0.933,speech,False,male,adult,standard,,,,,,,,,,
BR,0.933,7.034,nonspeech,False,,,,,True,,,,,,,,
HA,7.034,10.179,speech,False,male,adult,standard,,,,,,,,,,
BR,10.179,14.715,nonspeech,False,,,,,True,,,,,,,,
HA,14.715,16.644,speech,False,male,adult,standard,,,,,,,,,,
BR,16.644,20.358,nonspeech,False,,,,,True,,,,,,,,
IE,20.358,22.792,speech,False,undefgender,child,standard,,,,,,,,,,
BR,22.792,24.155,nonspeech,False,,,,,True,,,,,,,,
MU2,24.155,28.361,nonspeech,False,,,,,,,,,True,,,,
BR,28.361,29.079,nonspeech,False,,,,,True,,,,,,,,
IE,29.079,30.828,speech,False,undefgender,child,standard,,,,,,,,,,
MU2,30.828,32.124,nonspeech,False,,,,,,,,,True,,,,
HA,32.124,33.697,speech,False,male,adult,standard,,,,,,,,,,
IE,33.697,39.435,speech,False,undefgender,child,standard,,,,,,,,,,
HA,39.435,40.257,speech,False,male,adult,standard,,,,,,,,,,
,40.257,40.794,nonspeech,False,,,,,,,,,,,,,True
IE,40.794,42.738,speech,False,undefgender,child,standard,,,,,,,,,,
,42.738,43.355,nonspeech,False,,,,,,,,,,,,,True
HA,43.355,45.489,speech,False,male,adult,standard,,,,,,,,,,
IE,45.489,47.907,speech,False,undefgender,child,standard,,,,,,,,,,
HA,47.907,48.824,speech,False,male,adult,standard,,,,,,,,,,
MU2,48.824,49.219,nonspeech,False,,,,,,,,,True,,,,
HA,49.219,51.384,speech,False,male,adult,standard,,,,,,,,,,
IE,51.384,54.751,speech,False,undefgender,child,standard,,,,,,,,,,
HA,54.751,58.592,speech,False,male,adult,standard,,,,,,,,,,
IE,58.592,61.184,speech,False,undefgender,child,standard,,,,,,,,,,
