label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,4.459,speech,False,male,adult,standard,,,,,,,,,,
RE,4.459,4.838,nonspeech,False,,,,,,,,,,True,,,
HA,4.838,8.442,speech,False,male,adult,standard,,,,,,,,,,
RE,8.442,8.8,nonspeech,False,,,,,,,,,,True,,,
HA,8.8,12.234,speech,False,male,adult,standard,,,,,,,,,,
,12.234,12.602,nonspeech,False,,,,,,,,,,,,,True
FA,12.602,18.879,speech,False,female,adult,standard,,,,,,,,,,
,18.879,19.927,nonspeech,False,,,,,,,,,,,,,True
BR,19.927,20.323,nonspeech,False,,,,,True,,,,,,,,
HA,20.323,22.081,speech,False,male,adult,standard,,,,,,,,,,
HA-,22.081,22.862,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,22.862,37.963,speech,False,male,adult,standard,,,,,,,,,,
HA-,37.963,38.59,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,38.59,45.571,speech,False,male,adult,standard,,,,,,,,,,
RE,45.571,45.961,nonspeech,False,,,,,,,,,,True,,,
HA,45.961,51.972,speech,False,male,adult,standard,,,,,,,,,,
RE,51.972,52.388,nonspeech,False,,,,,,,,,,True,,,
HA,52.388,59.154,speech,False,male,adult,standard,,,,,,,,,,
RE,59.154,59.633,nonspeech,False,,,,,,,,,,True,,,
HA-,59.633,60.011,speech,False,male,adult,onomatopoeia,,,,,,,,,,
