label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,4.663,speech,False,female,adult,standard,,,,,,,,,,
,4.663,6.091,nonspeech,False,,,,,,,,,,,,,True
BR,6.091,9.447,nonspeech,False,,,,,True,,,,,,,,
HA,9.447,14.205,speech,False,male,adult,standard,,,,,,,,,,
RE,14.205,14.932,nonspeech,False,,,,,,,,,,True,,,
HA,14.932,17.439,speech,False,male,adult,standard,,,,,,,,,,
RE,17.439,18.455,nonspeech,False,,,,,,,,,,True,,,
HA,18.455,23.585,speech,False,male,adult,standard,,,,,,,,,,
BR,23.585,24.508,nonspeech,False,,,,,True,,,,,,,,
HA,24.508,27.311,speech,False,male,adult,standard,,,,,,,,,,
,27.311,27.774,nonspeech,False,,,,,,,,,,,,,True
HA,27.774,30.14,speech,False,male,adult,standard,,,,,,,,,,
,30.14,30.545,nonspeech,False,,,,,,,,,,,,,True
HA,30.545,31.534,speech,False,male,adult,standard,,,,,,,,,,
BR,31.534,33.164,nonspeech,False,,,,,True,,,,,,,,
HA,33.164,37.718,speech,False,male,adult,standard,,,,,,,,,,
,37.718,38.224,nonspeech,False,,,,,,,,,,,,,True
HA,38.224,40.322,speech,False,male,adult,standard,,,,,,,,,,
,40.322,40.691,nonspeech,False,,,,,,,,,,,,,True
HA,40.691,41.816,speech,False,male,adult,standard,,,,,,,,,,
,41.816,43.123,nonspeech,False,,,,,,,,,,,,,True
FA+FA,43.123,50.928,speech,True,female,adult,standard,,,,,,,,,,
,50.928,51.292,nonspeech,False,,,,,,,,,,,,,True
FA+FA,51.292,52.854,speech,True,female,adult,standard,,,,,,,,,,
,52.854,53.22,nonspeech,False,,,,,,,,,,,,,True
HA,53.22,57.251,speech,False,male,adult,standard,,,,,,,,,,
RE,57.251,58.11,nonspeech,False,,,,,,,,,,True,,,
HA,58.11,60.713,speech,False,male,adult,standard,,,,,,,,,,
RE,60.713,61.108,nonspeech,False,,,,,,,,,,True,,,
HA,61.108,61.419,speech,False,male,adult,standard,,,,,,,,,,
