label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
BR,0.0,2.06,nonspeech,False,,,,,True,,,,,,,,
FA,2.06,3.62,speech,False,female,adult,standard,,,,,,,,,,
BR,3.62,4.157,nonspeech,False,,,,,True,,,,,,,,
FA,4.157,5.395,speech,False,female,adult,standard,,,,,,,,,,
BR,5.395,5.854,nonspeech,False,,,,,True,,,,,,,,
FA,5.854,7.813,speech,False,female,adult,standard,,,,,,,,,,
BR,7.813,9.384,nonspeech,False,,,,,True,,,,,,,,
HA+HA,9.384,17.538,speech,True,male,adult,standard,,,,,,,,,,
BR,17.538,18.228,nonspeech,False,,,,,True,,,,,,,,
HA+HA,18.228,26.178,speech,True,male,adult,standard,,,,,,,,,,
,26.178,26.868,nonspeech,False,,,,,,,,,,,,,True
FA,26.868,32.622,speech,False,female,adult,standard,,,,,,,,,,
RE,32.622,33.075,nonspeech,False,,,,,,,,,,True,,,
FA,33.075,33.388,speech,False,female,adult,standard,,,,,,,,,,
,33.388,33.736,nonspeech,False,,,,,,,,,,,,,True
FA,33.736,36.018,speech,False,female,adult,standard,,,,,,,,,,
,36.018,36.449,nonspeech,False,,,,,,,,,,,,,True
FA,36.449,38.121,speech,False,female,adult,standard,,,,,,,,,,
RE,38.121,39.049,nonspeech,False,,,,,,,,,,True,,,
FA,39.049,41.65,speech,False,female,adult,standard,,,,,,,,,,
RE,41.65,42.59,nonspeech,False,,,,,,,,,,True,,,
FA,42.59,45.621,speech,False,female,adult,standard,,,,,,,,,,
BR,45.621,46.222,nonspeech,False,,,,,True,,,,,,,,
FA,46.222,48.456,speech,False,female,adult,standard,,,,,,,,,,
BR,48.456,49.077,nonspeech,False,,,,,True,,,,,,,,
FA,49.077,51.893,speech,False,female,adult,standard,,,,,,,,,,
BR,51.893,52.556,nonspeech,False,,,,,True,,,,,,,,
FA,52.556,53.204,speech,False,female,adult,standard,,,,,,,,,,
,53.204,53.605,nonspeech,False,,,,,,,,,,,,,True
FA,53.605,54.5,speech,False,female,adult,standard,,,,,,,,,,
,54.5,54.964,nonspeech,False,,,,,,,,,,,,,True
FA,54.964,56.85,speech,False,female,adult,standard,,,,,,,,,,
BR,56.85,57.841,nonspeech,False,,,,,True,,,,,,,,
FA,57.841,59.455,speech,False,female,adult,standard,,,,,,,,,,
BR,59.455,61.099,nonspeech,False,,,,,True,,,,,,,,
