label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,0.601,speech,False,male,adult,standard,,,,,,,,,,
FA,0.601,4.394,speech,False,female,adult,standard,,,,,,,,,,
BR,4.394,5.195,nonspeech,False,,,,,True,,,,,,,,
FA,5.195,7.84,speech,False,female,adult,standard,,,,,,,,,,
MU2+BR,7.84,9.847,nonspeech,True,,,,,True,,,,True,,,,
HA,9.847,10.611,speech,False,male,adult,standard,,,,,,,,,,
MU2,10.611,11.596,nonspeech,False,,,,,,,,,True,,,,
HA,11.596,16.919,speech,False,male,adult,standard,,,,,,,,,,
MU2,16.919,17.287,nonspeech,False,,,,,,,,,True,,,,
HA,17.287,22.718,speech,False,male,adult,standard,,,,,,,,,,
MU2+BR,22.718,27.199,nonspeech,True,,,,,True,,,,True,,,,
HA,27.199,27.905,speech,False,male,adult,standard,,,,,,,,,,
MU2+BR,27.905,30.487,nonspeech,True,,,,,True,,,,True,,,,
HA,30.487,44.471,speech,False,male,adult,standard,,,,,,,,,,
MU2+BR,44.471,50.687,nonspeech,True,,,,,True,,,,True,,,,
RE,50.687,51.131,nonspeech,False,,,,,,,,,,True,,,
HA,51.131,53.622,speech,False,male,adult,standard,,,,,,,,,,
RE,53.622,54.391,nonspeech,False,,,,,,,,,,True,,,
HA,54.391,55.603,speech,False,male,adult,standard,,,,,,,,,,
RE,55.603,56.372,nonspeech,False,,,,,,,,,,True,,,
HA,56.372,58.095,speech,False,male,adult,standard,,,,,,,,,,
RE,58.095,58.627,nonspeech,False,,,,,,,,,,True,,,
HA,58.627,60.608,speech,False,male,adult,standard,,,,,,,,,,
