label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,3.477,speech,False,male,adult,standard,,,,,,,,,,
RE,3.477,3.857,nonspeech,False,,,,,,,,,,True,,,
HA,3.857,10.448,speech,False,male,adult,standard,,,,,,,,,,
JI,10.448,11.697,nonspeech,False,,,,,,,True,,,,,,
HA,11.697,19.708,speech,False,male,adult,standard,,,,,,,,,,
RE,19.708,20.055,nonspeech,False,,,,,,,,,,True,,,
HA,20.055,30.345,speech,False,male,adult,standard,,,,,,,,,,
RE,30.345,30.765,nonspeech,False,,,,,,,,,,True,,,
HA,30.765,32.544,speech,False,male,adult,standard,,,,,,,,,,
RE,32.544,32.914,nonspeech,False,,,,,,,,,,True,,,
HA,32.914,37.187,speech,False,male,adult,standard,,,,,,,,,,
RE,37.187,37.533,nonspeech,False,,,,,,,,,,True,,,
HA,37.533,39.461,speech,False,male,adult,standard,,,,,,,,,,
RE,39.461,39.895,nonspeech,False,,,,,,,,,,True,,,
HA,39.895,46.221,speech,False,male,adult,standard,,,,,,,,,,
RE,46.221,46.6,nonspeech,False,,,,,,,,,,True,,,
HA,46.6,50.1,speech,False,male,adult,standard,,,,,,,,,,
RE,50.1,50.568,nonspeech,False,,,,,,,,,,True,,,
HA,50.568,54.33,speech,False,male,adult,standard,,,,,,,,,,
RE,54.33,54.7,nonspeech,False,,,,,,,,,,True,,,
HA,54.7,60.011,speech,False,male,adult,standard,,,,,,,,,,
