label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,3.34,speech,False,male,adult,standard,,,,,,,,,,
FA,3.34,8.27,speech,False,female,adult,standard,,,,,,,,,,
RE,8.27,8.844,nonspeech,False,,,,,,,,,,True,,,
FA,8.844,11.631,speech,False,female,adult,standard,,,,,,,,,,
BR,11.631,12.016,nonspeech,False,,,,,True,,,,,,,,
HA,12.016,23.778,speech,False,male,adult,standard,,,,,,,,,,
RE,23.778,24.344,nonspeech,False,,,,,,,,,,True,,,
HA,24.344,31.058,speech,False,male,adult,standard,,,,,,,,,,
RE,31.058,31.58,nonspeech,False,,,,,,,,,,True,,,
HA,31.58,37.178,speech,False,male,adult,standard,,,,,,,,,,
FA,37.178,41.333,speech,False,female,adult,standard,,,,,,,,,,
FA+HA,41.333,41.976,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,41.976,54.097,speech,False,female,adult,standard,,,,,,,,,,
RE,54.097,54.766,nonspeech,False,,,,,,,,,,True,,,
FA,54.766,61.568,speech,False,female,adult,standard,,,,,,,,,,
