label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,5.327,speech,False,female,adult,standard,,,,,,,,,,
FS,5.327,7.182,speech,False,female,senior,standard,,,,,,,,,,
FA,7.182,10.787,speech,False,female,adult,standard,,,,,,,,,,
HS,10.787,12.921,speech,False,male,senior,standard,,,,,,,,,,
BR,12.921,13.59,nonspeech,False,,,,,True,,,,,,,,
HS,13.59,16.519,speech,False,male,senior,standard,,,,,,,,,,
FA,16.519,18.547,speech,False,female,adult,standard,,,,,,,,,,
HS,18.547,20.128,speech,False,male,senior,standard,,,,,,,,,,
FA,20.128,27.366,speech,False,female,adult,standard,,,,,,,,,,
BR,27.366,27.368,nonspeech,False,,,,,True,,,,,,,,
FA,27.368,31.882,speech,False,female,adult,standard,,,,,,,,,,
RE,31.882,32.346,nonspeech,False,,,,,,,,,,True,,,
FA,32.346,35.707,speech,False,female,adult,standard,,,,,,,,,,
RE,35.707,36.192,nonspeech,False,,,,,,,,,,True,,,
FA,36.192,56.291,speech,False,female,adult,standard,,,,,,,,,,
RE,56.291,57.013,nonspeech,False,,,,,,,,,,True,,,
FA,57.013,60.032,speech,False,female,adult,standard,,,,,,,,,,
