label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,19.067,speech,False,female,adult,standard,,,,,,,,,,
HA,19.067,20.542,speech,False,male,adult,standard,,,,,,,,,,
FA,20.542,27.506,speech,False,female,adult,standard,,,,,,,,,,
RE,27.506,27.843,nonspeech,False,,,,,,,,,,True,,,
FA,27.843,31.707,speech,False,female,adult,standard,,,,,,,,,,
RE,31.707,32.086,nonspeech,False,,,,,,,,,,True,,,
FA,32.086,33.009,speech,False,female,adult,standard,,,,,,,,,,
RE,33.009,33.411,nonspeech,False,,,,,,,,,,True,,,
FA,33.411,40.846,speech,False,female,adult,standard,,,,,,,,,,
RE,40.846,41.168,nonspeech,False,,,,,,,,,,True,,,
,41.168,44.061,nonspeech,False,,,,,,,,,,,,,True
RE,44.061,44.377,nonspeech,False,,,,,,,,,,True,,,
FA,44.377,46.785,speech,False,female,adult,standard,,,,,,,,,,
RE,46.785,47.112,nonspeech,False,,,,,,,,,,True,,,
FA,47.112,48.26,speech,False,female,adult,standard,,,,,,,,,,
,48.26,49.482,nonspeech,False,,,,,,,,,,,,,True
FA,49.482,51.221,speech,False,female,adult,standard,,,,,,,,,,
RE,51.221,51.633,nonspeech,False,,,,,,,,,,True,,,
HA,51.633,59.113,speech,False,male,adult,standard,,,,,,,,,,
RE,59.113,59.577,nonspeech,False,,,,,,,,,,True,,,
HA,59.577,60.736,speech,False,male,adult,standard,,,,,,,,,,
