label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,4.663,speech,False,male,adult,standard,,,,,,,,,,
RE,4.663,5.037,nonspeech,False,,,,,,,,,,True,,,
HA,5.037,9.862,speech,False,male,adult,standard,,,,,,,,,,
RE,9.862,10.194,nonspeech,False,,,,,,,,,,True,,,
HA,10.194,17.496,speech,False,male,adult,standard,,,,,,,,,,
RE,17.496,17.928,nonspeech,False,,,,,,,,,,True,,,
HA,17.928,19.417,speech,False,male,adult,standard,,,,,,,,,,
HA-,19.417,19.959,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,19.959,22.309,speech,False,male,adult,standard,,,,,,,,,,
RE,22.309,22.641,nonspeech,False,,,,,,,,,,True,,,
HA,22.641,25.574,speech,False,male,adult,standard,,,,,,,,,,
RE,25.574,25.922,nonspeech,False,,,,,,,,,,True,,,
HA-,25.922,26.552,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,26.552,27.279,speech,False,male,adult,standard,,,,,,,,,,
,27.279,27.606,nonspeech,False,,,,,,,,,,,,,True
HA,27.606,34.53,speech,False,male,adult,standard,,,,,,,,,,
RE,34.53,35.049,nonspeech,False,,,,,,,,,,True,,,
HA,35.049,36.166,speech,False,male,adult,standard,,,,,,,,,,
RE,36.166,36.582,nonspeech,False,,,,,,,,,,True,,,
HA,36.582,60.011,speech,False,male,adult,standard,,,,,,,,,,
