label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,1.322,speech,False,female,adult,standard,,,,,,,,,,
RE,1.322,1.702,nonspeech,False,,,,,,,,,,True,,,
,1.702,2.15,nonspeech,False,,,,,,,,,,,,,True
RE,2.15,2.566,nonspeech,False,,,,,,,,,,True,,,
FA,2.566,6.328,speech,False,female,adult,standard,,,,,,,,,,
RE,6.328,6.702,nonspeech,False,,,,,,,,,,True,,,
FA,6.702,8.799,speech,False,female,adult,standard,,,,,,,,,,
,8.799,9.589,nonspeech,False,,,,,,,,,,,,,True
FA,9.589,11.514,speech,False,female,adult,standard,,,,,,,,,,
RE,11.514,11.982,nonspeech,False,,,,,,,,,,True,,,
FA,11.982,13.623,speech,False,female,adult,standard,,,,,,,,,,
RE,13.623,14.129,nonspeech,False,,,,,,,,,,True,,,
FA,14.129,16.082,speech,False,female,adult,standard,,,,,,,,,,
RE,16.082,16.557,nonspeech,False,,,,,,,,,,True,,,
FA,16.557,20.506,speech,False,female,adult,standard,,,,,,,,,,
,20.506,20.885,nonspeech,False,,,,,,,,,,,,,True
FA,20.885,21.829,speech,False,female,adult,standard,,,,,,,,,,
,21.829,22.413,nonspeech,False,,,,,,,,,,,,,True
RE,22.413,22.809,nonspeech,False,,,,,,,,,,True,,,
FA,22.809,29.329,speech,False,female,adult,standard,,,,,,,,,,
RE,29.329,29.968,nonspeech,False,,,,,,,,,,True,,,
FA,29.968,34.333,speech,False,female,adult,standard,,,,,,,,,,
RE,34.333,34.865,nonspeech,False,,,,,,,,,,True,,,
FA,34.865,40.929,speech,False,female,adult,standard,,,,,,,,,,
RE,40.929,41.598,nonspeech,False,,,,,,,,,,True,,,
FA,41.598,47.039,speech,False,female,adult,standard,,,,,,,,,,
RE,47.039,47.565,nonspeech,False,,,,,,,,,,True,,,
FA,47.565,50.401,speech,False,female,adult,standard,,,,,,,,,,
BR,50.401,50.907,nonspeech,False,,,,,True,,,,,,,,
RE,50.907,51.401,nonspeech,False,,,,,,,,,,True,,,
FA,51.401,52.819,speech,False,female,adult,standard,,,,,,,,,,
,52.819,53.527,nonspeech,False,,,,,,,,,,,,,True
FA,53.527,56.47,speech,False,female,adult,standard,,,,,,,,,,
RE,56.47,56.86,nonspeech,False,,,,,,,,,,True,,,
FA,56.86,60.032,speech,False,female,adult,standard,,,,,,,,,,
