label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
HA,0.0,7.525,speech,False,male,adult,standard,,,,,,,,,,
RE,7.525,7.876,nonspeech,False,,,,,,,,,,True,,,
HA,7.876,9.596,speech,False,male,adult,standard,,,,,,,,,,
RE,9.596,9.97,nonspeech,False,,,,,,,,,,True,,,
HA,9.97,12.147,speech,False,male,adult,standard,,,,,,,,,,
,12.147,12.449,nonspeech,False,,,,,,,,,,,,,True
HA,12.449,13.321,speech,False,male,adult,standard,,,,,,,,,,
RE,13.321,13.626,nonspeech,False,,,,,,,,,,True,,,
HA,13.626,15.242,speech,False,male,adult,standard,,,,,,,,,,
RE,15.242,15.691,nonspeech,False,,,,,,,,,,True,,,
HA-,15.691,16.256,speech,False,male,adult,onomatopoeia,,,,,,,,,,
RE,16.256,16.622,nonspeech,False,,,,,,,,,,True,,,
HA,16.622,19.435,speech,False,male,adult,standard,,,,,,,,,,
RE,19.435,19.778,nonspeech,False,,,,,,,,,,True,,,
HA,19.778,21.366,speech,False,male,adult,standard,,,,,,,,,,
RE,21.366,21.698,nonspeech,False,,,,,,,,,,True,,,
HA,21.698,25.78,speech,False,male,adult,standard,,,,,,,,,,
RE,25.78,26.178,nonspeech,False,,,,,,,,,,True,,,
HA-,26.178,26.399,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,26.399,26.984,speech,False,male,adult,standard,,,,,,,,,,
RE,26.984,27.546,nonspeech,False,,,,,,,,,,True,,,
HA,27.546,29.254,speech,False,male,adult,standard,,,,,,,,,,
RE,29.254,29.671,nonspeech,False,,,,,,,,,,True,,,
HA-,29.671,30.283,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,30.283,32.203,speech,False,male,adult,standard,,,,,,,,,,
RE,32.203,32.604,nonspeech,False,,,,,,,,,,True,,,
HA,32.604,34.169,speech,False,male,adult,standard,,,,,,,,,,
,34.169,34.411,nonspeech,False,,,,,,,,,,,,,True
HA,34.411,36.348,speech,False,male,adult,standard,,,,,,,,,,
RE,36.348,36.649,nonspeech,False,,,,,,,,,,True,,,
HA-,36.649,37.0,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,37.0,46.317,speech,False,male,adult,standard,,,,,,,,,,
RE,46.317,47.16,nonspeech,False,,,,,,,,,,True,,,
HA,47.16,51.317,speech,False,male,adult,standard,,,,,,,,,,
RE,51.317,51.791,nonspeech,False,,,,,,,,,,True,,,
HA,51.791,54.009,speech,False,male,adult,standard,,,,,,,,,,
,54.009,55.685,nonspeech,False,,,,,,,,,,,,,True
BR,55.685,56.006,nonspeech,False,,,,,True,,,,,,,,
HA,56.006,58.722,speech,False,male,adult,standard,,,,,,,,,,
HA-,58.722,59.102,speech,False,male,adult,onomatopoeia,,,,,,,,,,
,59.102,59.951,nonspeech,False,,,,,,,,,,,,,True
HA-,59.951,60.899,speech,False,male,adult,onomatopoeia,,,,,,,,,,
HA,60.899,61.141,speech,False,male,adult,standard,,,,,,,,,,
