label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA,0.0,3.936,speech,False,female,adult,standard,,,,,,,,,,
RE,3.936,4.299,nonspeech,False,,,,,,,,,,True,,,
FA,4.299,8.757,speech,False,female,adult,standard,,,,,,,,,,
RE,8.757,9.115,nonspeech,False,,,,,,,,,,True,,,
FA,9.115,12.497,speech,False,female,adult,standard,,,,,,,,,,
RE,12.497,12.881,nonspeech,False,,,,,,,,,,True,,,
FA,12.881,18.997,speech,False,female,adult,standard,,,,,,,,,,
RE,18.997,19.344,nonspeech,False,,,,,,,,,,True,,,
FA,19.344,23.064,speech,False,female,adult,standard,,,,,,,,,,
RE,23.064,23.43,nonspeech,False,,,,,,,,,,True,,,
FA,23.43,24.515,speech,False,female,adult,standard,,,,,,,,,,
,24.515,26.033,nonspeech,False,,,,,,,,,,,,,True
FA,26.033,29.45,speech,False,female,adult,standard,,,,,,,,,,
RE,29.45,29.94,nonspeech,False,,,,,,,,,,True,,,
FA,29.94,32.543,speech,False,female,adult,standard,,,,,,,,,,
FA-,32.543,33.107,speech,False,female,adult,onomatopoeia,,,,,,,,,,
RE,33.107,33.592,nonspeech,False,,,,,,,,,,True,,,
FA-,33.592,34.451,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,34.451,36.526,speech,False,female,adult,standard,,,,,,,,,,
RE,36.526,37.111,nonspeech,False,,,,,,,,,,True,,,
FA,37.111,39.406,speech,False,female,adult,standard,,,,,,,,,,
RE,39.406,40.159,nonspeech,False,,,,,,,,,,True,,,
FA-,40.159,40.543,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,40.543,42.671,speech,False,female,adult,standard,,,,,,,,,,
RE,42.671,43.13,nonspeech,False,,,,,,,,,,True,,,
FA,43.13,45.669,speech,False,female,adult,standard,,,,,,,,,,
RE,45.669,46.107,nonspeech,False,,,,,,,,,,True,,,
FA-,46.107,47.071,speech,False,female,adult,onomatopoeia,,,,,,,,,,
FA,47.071,49.984,speech,False,female,adult,standard,,,,,,,,,,
,49.984,51.386,nonspeech,False,,,,,,,,,,,,,True
FA,51.386,56.353,speech,False,female,adult,standard,,,,,,,,,,
RE,56.353,56.732,nonspeech,False,,,,,,,,,,True,,,
FA,56.732,60.995,speech,False,female,adult,standard,,,,,,,,,,
RE,60.995,61.348,nonspeech,False,,,,,,,,,,True,,,
FA,61.348,61.952,speech,False,female,adult,standard,,,,,,,,,,
