label,start,stop,voice_activity,overlap,speaker_gender,speaker_age,speech_quality,applause,noise,hubbub,jingle,fg_music,bg_music,respiration,laughers,other,empty
FA+FA,0.0,0.732,speech,True,female,adult,standard,,,,,,,,,,
FA+HA,0.732,7.643,speech,True,undefgender,adult,standard,,,,,,,,,,
FA,7.643,13.693,speech,False,female,adult,standard,,,,,,,,,,
RE,13.693,14.119,nonspeech,False,,,,,,,,,,True,,,
FA,14.119,21.886,speech,False,female,adult,standard,,,,,,,,,,
RE,21.886,22.281,nonspeech,False,,,,,,,,,,True,,,
FA,22.281,25.259,speech,False,female,adult,standard,,,,,,,,,,
RE,25.259,25.813,nonspeech,False,,,,,,,,,,True,,,
FA,25.813,27.105,speech,False,female,adult,standard,,,,,,,,,,
RE,27.105,27.505,nonspeech,False,,,,,,,,,,True,,,
FA,27.505,28.486,speech,False,female,adult,standard,,,,,,,,,,
RE,28.486,29.324,nonspeech,False,,,,,,,,,,True,,,
FA,29.324,55.829,speech,False,female,adult,standard,,,,,,,,,,
RE,55.829,56.308,nonspeech,False,,,,,,,,,,True,,,
FA,56.308,60.565,speech,False,female,adult,standard,,,,,,,,,,
