label,start,stop
male,0.0,8.245000000000001
female,8.245000000000001,12.745000000000001
male,12.745000000000001,17.244999999999997
female,17.244999999999997,18.744999999999997
male,18.744999999999997,32.245000000000005
female,32.245000000000005,33.745000000000005
male,33.745000000000005,38.245000000000005
female,38.245000000000005,39.745000000000005
male,39.745000000000005,41.15
female,41.15,44.894999999999996
male,44.894999999999996,46.394999999999996
female,46.394999999999996,49.394999999999996
male,49.394999999999996,50.894999999999996
female,50.894999999999996,52.394999999999996
male,52.394999999999996,60.032
