label,start,stop
male,0.0,8.245000000000001
female,8.245000000000001,12.745000000000001
male,12.745000000000001,17.244999999999997
female,17.244999999999997,18.744999999999997
male,18.744999999999997,32.245000000000005
female,32.245000000000005,33.745000000000005
male,33.745000000000005,38.245000000000005
female,38.245000000000005,45.745000000000005
male,45.745000000000005,47.245000000000005
female,47.245000000000005,48.745000000000005
male,48.745000000000005,50.245000000000005
female,50.245000000000005,51.745000000000005
male,51.745000000000005,60.02
