label,start,stop
male,0.01,0.04
male,0.76,1.96
male,2.18,2.61
male,3.1,4.94
male,5.34,9.36
male,9.37,11.07
male,11.19,13.97
male,14.6,15.93
male,16.37,17.71
male,17.79,18.68
male,18.81,20.32
male,20.91,23.41
male,23.62,25.05
male,25.32,25.96
male,26.57,27.69
male,27.95,29.35
male,29.88,32.01
male,32.67,35.86
male,36.23,38.77
female,39.64,40.46
male,41.15,44.91
male,45.26,46.81
male,46.95,48.0
male,48.16,48.76
male,49.18,50.6
male,50.77,51.49
male,51.98,53.9
male,54.13,54.87
male,55.42,57.29
male,57.62,60.17
