start,stop,label
0.0,13.299999237060547,speech
13.299999237060547,16.670000076293945,nonspeech
16.670000076293945,19.989999771118164,speech
19.989999771118164,21.979999542236328,nonspeech
21.979999542236328,29.76999855041504,speech
29.76999855041504,34.55999755859375,nonspeech
34.55999755859375,37.54999923706055,speech
37.54999923706055,38.12999725341797,nonspeech
38.12999725341797,47.28999710083008,speech
47.28999710083008,47.93000030517578,nonspeech
47.93000030517578,51.55999755859375,speech
51.55999755859375,52.849998474121094,nonspeech
52.849998474121094,55.23999786376953,speech
55.23999786376953,55.57999801635742,nonspeech
55.57999801635742,58.16999816894531,speech
58.16999816894531,60.0,nonspeech
60.0,61.525,speech
