start,stop,label
0.0,37.06999969482422,nonspeech
37.06999969482422,39.79999923706055,speech
39.79999923706055,41.11000061035156,nonspeech
41.11000061035156,43.79999923706055,speech
43.79999923706055,46.11000061035156,nonspeech
46.11000061035156,49.65999984741211,speech
49.65999984741211,50.0,nonspeech
50.0,53.689998626708984,speech
53.689998626708984,54.84000015258789,nonspeech
54.84000015258789,56.7599983215332,speech
56.7599983215332,57.279998779296875,nonspeech
57.279998779296875,59.02000045776367,speech
59.02000045776367,60.0,nonspeech
60.0,61.781,speech
