start,stop,label
0.0,5.389999866485596,speech
5.389999866485596,7.009999752044678,nonspeech
7.009999752044678,10.760000228881836,speech
10.760000228881836,12.550000190734863,nonspeech
12.550000190734863,31.90999984741211,speech
31.90999984741211,34.529998779296875,nonspeech
34.529998779296875,35.23999786376953,speech
35.23999786376953,40.0,nonspeech
40.0,45.23999786376953,speech
45.23999786376953,48.38999938964844,nonspeech
48.38999938964844,52.439998626708984,speech
52.439998626708984,53.28999710083008,nonspeech
53.28999710083008,61.07999801635742,speech
61.07999801635742,61.611,nonspeech
